# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = m7x462s_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.2s_data_2.R
# init = 2 (Default)
# random
#   seed = 2827660791 (Default)
# output
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.2s_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4
# stanc_version = stanc3 fa623df
# stancflags = --warn-pedantic --O
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,b.6,log_sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,sigma
-2.4593,0.925081,0.000333031,10,1023,0,7.47427,0.498427,0.866127,1.74394,-0.56901,-3.54017,-0.375316,1.65584,1.05511,0.324891,0.334095,0.454352,0.385889,0.558262,0.646166,1.00071,5.88917,5.72994,5.47045,5.98813,5.23835,5.5081,5.73593,0.001
-1.41222,0.99901,0.000333031,10,1023,0,6.01106,0.497989,0.862816,1.74255,-0.564899,-3.53691,-0.375944,1.65405,1.05678,0.325216,0.333988,0.453744,0.386333,0.557607,0.644843,0.999243,5.6912,5.64674,5.90433,5.90595,5.8264,5.93021,5.7021,0.001
-2.25045,0.953165,0.000333031,10,1023,0,5.94702,0.497785,0.862095,1.74386,-0.565161,-3.5393,-0.375322,1.65481,1.05669,0.325604,0.33411,0.453551,0.386537,0.55681,0.645659,0.998671,5.31633,5.74039,5.9651,5.80238,5.96303,5.87636,5.10523,0.001
-2.83128,0.993762,0.000333031,10,1023,0,6.80301,0.496091,0.86127,1.75387,-0.561596,-3.55526,-0.379195,1.66205,1.05601,0.325798,0.334378,0.454371,0.386072,0.556039,0.645366,0.998852,5.0733,5.89329,5.45026,5.97822,5.491,5.97242,5.33035,0.001
-2.90012,0.996352,0.000333031,7,255,0,4.91997,0.495562,0.862629,1.75796,-0.561598,-3.5577,-0.379122,1.66194,1.05597,0.325742,0.334194,0.453901,0.385548,0.558442,0.64452,1.00081,5.14636,5.79627,5.82773,5.91758,5.00231,5.76769,5.66224,0.001
-2.4623,0.999095,0.000333031,10,1023,0,5.49896,0.504861,0.877614,1.71535,-0.595196,-3.50293,-0.360605,1.64027,1.05628,0.323419,0.333675,0.453764,0.386093,0.557602,0.644888,1.00133,5.46329,5.33926,5.89599,5.97493,5.82917,5.9447,5.10788,0.001
-2.75584,0.938328,0.000333031,10,1023,0,6.89863,0.504629,0.881377,1.71537,-0.607201,-3.50226,-0.353681,1.6388,1.05252,0.323878,0.334379,0.453996,0.385038,0.555673,0.64637,1.00056,5.82856,5.89371,5.7694,5.59463,5.05883,5.28736,5.82922,0.001
-2.15034,0.935942,0.000333031,8,511,0,10.2066,0.505898,0.880833,1.70035,-0.607838,-3.47578,-0.351042,1.62765,1.05225,0.323257,0.334382,0.454086,0.384951,0.557119,0.646093,0.999588,5.2842,5.89523,5.7059,5.5139,5.98543,5.57711,5.90409,0.001
-2.2122,0.816682,0.000333031,10,1023,0,7.05782,0.507079,0.881457,1.69436,-0.612148,-3.46354,-0.346473,1.62114,1.0549,0.324104,0.335111,0.454025,0.385487,0.55827,0.646529,0.999808,5.93103,5.94499,5.74939,5.89246,5.22872,5.08634,5.97043,0.001
-2.12767,0.962032,0.000333031,10,1023,0,4.13203,0.50848,0.888107,1.69454,-0.627944,-3.46781,-0.338637,1.62191,1.0549,0.32425,0.335098,0.453315,0.385124,0.556255,0.64675,1.00049,5.96997,5.94877,5.98864,5.66726,5.68288,4.7639,5.86679,0.001
-2.61351,0.87153,0.000333031,10,1023,0,5.79926,0.50801,0.880804,1.68776,-0.612762,-3.45579,-0.345395,1.61805,1.05568,0.323681,0.334504,0.453166,0.385925,0.556917,0.643794,0.998457,5.69734,5.94047,5.97478,5.98882,5.98158,5.02089,4.79775,0.001
-3.85171,0.99266,0.000333031,9,511,0,5.25897,0.505539,0.882949,1.71537,-0.614058,-3.5001,-0.346975,1.63481,1.05535,0.32478,0.333936,0.451381,0.385695,0.556235,0.644631,1.00135,5.93248,5.60268,4.08331,5.96206,5.66729,5.83546,5.08246,0.001
-2.90392,0.999811,0.000333031,10,1023,0,5.96092,0.502692,0.881009,1.72588,-0.605952,-3.51377,-0.353821,1.64168,1.05278,0.324456,0.334311,0.453096,0.384388,0.556676,0.644654,1.00159,5.98875,5.86211,5.96069,4.80591,5.9237,5.84798,4.7251,0.001
-2.10897,0.907475,0.000333031,9,511,0,5.61903,0.501879,0.876763,1.72699,-0.596859,-3.5157,-0.359188,1.64372,1.05306,0.324615,0.334652,0.454132,0.384839,0.556291,0.644014,1.00047,5.9742,5.9755,5.66997,5.39849,5.71029,5.30325,5.87754,0.001
-2.94787,0.998638,0.000333031,9,1023,0,9.62109,0.508411,0.881279,1.69989,-0.609701,-3.47753,-0.349292,1.62743,1.05286,0.324829,0.335038,0.45373,0.387287,0.557988,0.644204,1.00128,5.9149,5.96392,5.9102,5.0619,5.53665,5.5071,5.17373,0.001
-5.26453,0.76038,0.000333031,10,1023,0,11.7466,0.505521,0.87301,1.69949,-0.596826,-3.47319,-0.3532,1.62559,1.05184,0.324362,0.33398,0.452201,0.386842,0.556553,0.645586,0.997332,5.98538,5.64015,5.3472,5.56915,5.87165,5.90847,2.42938,0.001
-3.42517,0.98412,0.000333031,10,1023,0,7.80599,0.505256,0.874584,1.70073,-0.597368,-3.47012,-0.353492,1.62377,1.05198,0.324688,0.335008,0.453727,0.386247,0.559253,0.6443,0.999219,5.95909,5.9702,5.91115,5.93736,3.53256,5.59666,5.68363,0.001
-3.0587,0.972653,0.000333031,9,511,0,5.16421,0.505324,0.874958,1.69968,-0.599501,-3.47225,-0.353303,1.62562,1.0519,0.324408,0.334963,0.454083,0.386105,0.55685,0.644345,0.997862,5.98813,5.97791,5.70764,5.97275,5.97131,5.63593,3.70355,0.001
-4.33579,0.935343,0.000333031,10,1023,0,6.76542,0.509688,0.890521,1.68897,-0.638853,-3.45872,-0.33048,1.61597,1.05087,0.325035,0.335426,0.45225,0.385332,0.554765,0.644227,0.999608,5.81422,5.80187,5.40173,5.81231,3.4076,5.52979,5.91214,0.001
-6.29114,0.985526,0.000333031,8,511,0,8.41033,0.511146,0.894531,1.68762,-0.637689,-3.45968,-0.334789,1.61878,1.05125,0.323513,0.334961,0.453562,0.385099,0.557861,0.646267,1.00299,5.55474,5.97811,5.96277,5.64659,5.64931,5.40314,1.52976,0.001
-4.09799,0.998958,0.000333031,10,1023,0,13.1504,0.509074,0.884479,1.6812,-0.624701,-3.43823,-0.335962,1.60799,1.04968,0.325055,0.336197,0.45382,0.385578,0.55917,0.645934,0.99949,5.80246,5.03361,5.87031,5.92816,3.7146,5.70858,5.85864,0.001
-6.00773,0.978974,0.000333031,9,639,0,8.30746,0.50706,0.888643,1.69635,-0.62999,-3.4607,-0.335565,1.61633,1.05049,0.324967,0.335997,0.453559,0.383946,0.558966,0.64464,1.00147,5.8524,5.29045,5.9633,4.02962,4.12852,5.84007,4.90348,0.001
-3.91401,0.822084,0.000333031,10,1023,0,9.82494,0.506604,0.879727,1.69889,-0.61168,-3.4719,-0.346607,1.6245,1.05218,0.325209,0.335835,0.454436,0.386089,0.556369,0.646851,0.998755,5.69672,5.46863,5.38038,5.97545,5.76545,4.60106,5.21428,0.001
-1.36686,0.99966,0.000333031,10,1023,0,6.51976,0.508192,0.881878,1.69215,-0.613842,-3.461,-0.344924,1.61948,1.05133,0.324466,0.335086,0.453461,0.386263,0.558412,0.644537,1.00018,5.98858,5.95207,5.98073,5.93195,5.04299,5.77886,5.97339,0.001
-0.824539,0.99842,0.000333031,10,1023,0,3.26045,0.503195,0.876571,1.72277,-0.598148,-3.50876,-0.356496,1.63987,1.0495,0.325044,0.334447,0.452967,0.385819,0.557238,0.644927,1.00084,5.80933,5.9212,5.92183,5.98314,5.96862,5.95545,5.63373,0.001
-1.39644,0.891569,0.000333031,10,1023,0,3.65339,0.506989,0.878898,1.6953,-0.606535,-3.46529,-0.349072,1.62198,1.04882,0.32421,0.334774,0.453496,0.386172,0.558527,0.645514,0.999634,5.96143,5.98799,5.97565,5.95853,4.87902,5.93477,5.9218,0.001
-1.28114,0.998391,0.000333031,10,1023,0,3.71874,0.500875,0.874309,1.73055,-0.590103,-3.52106,-0.363207,1.64665,1.0488,0.324321,0.334237,0.45402,0.384818,0.556582,0.645035,1.0003,5.98124,5.82184,5.75274,5.37481,5.88527,5.97757,5.94386,0.001
-2.05971,0.921656,0.000333031,7,255,0,4.08727,0.500837,0.874125,1.73093,-0.592098,-3.51937,-0.36129,1.64512,1.0489,0.325326,0.335259,0.454727,0.38501,0.556677,0.645157,1.0002,5.60027,5.89004,5.01706,5.56965,5.92389,5.98842,5.96935,0.001
-2.45002,0.869698,0.000333031,6,95,0,4.95476,0.500941,0.873947,1.73354,-0.591241,-3.52294,-0.360634,1.64535,1.04891,0.325298,0.334255,0.452659,0.38542,0.55752,0.643922,1.00106,5.62424,5.8322,5.76135,5.86102,5.87204,5.1905,5.42716,0.001
-1.77068,0.999952,0.000333031,10,1023,0,7.03694,0.505789,0.879708,1.70746,-0.6042,-3.48712,-0.353221,1.63173,1.04936,0.323979,0.3343,0.453446,0.385852,0.557757,0.643887,1.00081,5.88072,5.85626,5.98246,5.98607,5.72993,5.14622,5.6644,0.001
-0.263055,0.988488,0.000333031,10,1023,0,7.47623,0.509993,0.886841,1.68388,-0.626601,-3.45097,-0.33801,1.61511,1.04892,0.324147,0.335229,0.453495,0.385885,0.556947,0.645077,0.99982,5.94458,5.90315,5.97579,5.98796,5.98479,5.98301,5.97267,0.001
-0.528294,0.843514,0.000333031,10,1023,0,2.08197,0.510028,0.885796,1.68413,-0.622734,-3.45238,-0.340425,1.61635,1.04713,0.323767,0.334751,0.453229,0.38614,0.557386,0.645663,1.00002,5.75931,5.98678,5.98342,5.96598,5.92794,5.8747,5.98861,0.001
-1.83154,0.890936,0.000333031,10,1023,0,3.84429,0.504748,0.881177,1.7179,-0.608734,-3.50379,-0.351638,1.6378,1.04487,0.32504,0.334988,0.45369,0.385603,0.556201,0.644246,1.00113,5.8117,5.97377,5.92509,5.93676,5.63896,5.54736,5.35245,0.001
-1.79681,0.99395,0.000333031,9,511,0,2.725,0.505335,0.873755,1.70617,-0.591591,-3.48687,-0.359605,1.63329,1.04542,0.323692,0.333747,0.453323,0.386836,0.557454,0.645503,0.99923,5.70552,5.41865,5.98876,5.57453,5.90195,5.93826,5.69215,0.001
-3.72488,0.783299,0.000333031,10,1023,0,9.10817,0.502214,0.868377,1.71457,-0.58256,-3.49131,-0.362913,1.63396,1.04441,0.325054,0.335063,0.45447,0.386316,0.558545,0.645851,0.998367,5.80286,5.95803,5.34337,5.9128,4.85233,5.76728,4.65529,0.001
-3.21861,0.93839,0.000333031,10,1023,0,6.95049,0.499833,0.870095,1.74501,-0.576439,-3.54799,-0.372814,1.65916,1.04361,0.324505,0.333304,0.453244,0.386199,0.556536,0.643954,1.00145,5.98696,4.84777,5.98481,5.9515,5.86339,5.23031,4.93644,0.001
-7.44381,0.772781,0.000333031,8,255,0,12.1219,0.501952,0.873697,1.74008,-0.580143,-3.54951,-0.374071,1.66261,1.04344,0.323147,0.33262,0.453887,0.386504,0.555115,0.645572,1.00192,5.14706,3.57951,5.83577,5.82146,4.14091,5.91397,4.13739,0.001
-3.80407,0.99886,0.000333031,10,1023,0,9.76564,0.502857,0.876897,1.73037,-0.592511,-3.5264,-0.364362,1.65027,1.0385,0.324488,0.334673,0.455167,0.385865,0.556556,0.644776,1.0019,5.98786,5.97881,4.30783,5.98693,5.8729,5.90505,4.17529,0.001
-3.41805,0.995014,0.000333031,8,511,0,6.44232,0.49969,0.874693,1.73878,-0.595361,-3.53144,-0.358676,1.64859,1.03858,0.325622,0.334543,0.452775,0.384644,0.55536,0.64583,1,5.2954,5.95195,5.83304,5.16757,4.58322,5.78097,5.98881,0.001
-3.26498,0.993559,0.000333031,10,1023,0,7.33168,0.494427,0.860767,1.75787,-0.559199,-3.55536,-0.378776,1.66026,1.03871,0.325263,0.333285,0.452399,0.385004,0.558266,0.645216,0.999701,5.65359,4.81887,5.55262,5.56338,5.23418,5.98834,5.9442,0.001
-3.85573,0.990553,0.000333031,10,1023,0,6.49328,0.49388,0.86028,1.77598,-0.550602,-3.59229,-0.389393,1.67866,1.03797,0.325573,0.333489,0.454175,0.386094,0.557064,0.644616,1.00185,5.35233,5.1104,5.6343,5.97472,5.98846,5.82688,4.27927,0.001
-3.90572,0.784934,0.000333031,9,1023,0,7.06249,0.494866,0.859198,1.75924,-0.556331,-3.55778,-0.380237,1.66122,1.03801,0.326142,0.33391,0.452902,0.386029,0.55854,0.643978,0.999997,4.54818,5.57945,5.89577,5.98349,4.85875,5.2601,5.98881,0.001
-3.67274,0.998757,0.000333031,10,1023,0,6.27188,0.492577,0.856993,1.76697,-0.551714,-3.57134,-0.384322,1.6681,1.03662,0.32579,0.333728,0.453431,0.385158,0.556136,0.645092,0.998346,5.08422,5.39775,5.98409,5.69405,5.583,5.9845,4.62062,0.001
-5.00682,0.812827,0.000333031,9,1023,0,9.10058,0.494023,0.85676,1.75176,-0.552657,-3.54552,-0.381979,1.6577,1.03633,0.325148,0.333879,0.45393,0.385117,0.557447,0.64597,0.997421,5.74106,5.5507,5.81055,5.66149,5.90472,5.68101,2.66325,0.001
-5.97585,0.997829,0.000333031,8,255,0,6.80457,0.494063,0.856337,1.75261,-0.550469,-3.54316,-0.382497,1.6558,1.0363,0.325592,0.33421,0.454001,0.38536,0.559703,0.644392,0.998747,5.33071,5.80573,5.7656,5.82847,2.43448,5.67441,5.20424,0.001
-6.04994,0.934737,0.000333031,8,255,0,8.13995,0.49549,0.855132,1.74892,-0.548364,-3.54176,-0.383102,1.6557,1.03632,0.325392,0.333345,0.452713,0.386658,0.559092,0.644114,0.998402,5.54004,4.90825,5.79656,5.72066,3.87729,5.41489,4.71173,0.001
-6.80536,0.994243,0.000333031,5,63,0,9.26978,0.495591,0.854394,1.74984,-0.548237,-3.54227,-0.382794,1.65581,1.03629,0.326315,0.334302,0.453628,0.387137,0.559288,0.645961,0.99844,4.24022,5.85726,5.94551,5.25602,3.45526,5.68806,4.77169,0.001
-2.21449,0.954819,0.000333031,10,1023,0,10.15,0.497535,0.867461,1.74475,-0.573454,-3.53946,-0.372946,1.65482,1.03417,0.324907,0.334447,0.454686,0.38483,0.557279,0.644293,1.00003,5.88185,5.92117,5.07435,5.38852,5.95953,5.59103,5.98842,0.001
-4.88365,0.795056,0.000333031,9,511,0,8.24162,0.497946,0.870947,1.75195,-0.580238,-3.55506,-0.37027,1.66099,1.03343,0.32504,0.333843,0.453415,0.38498,0.556078,0.647422,1.0012,5.81166,5.51708,5.9855,5.54168,5.52871,3.4861,5.26583,0.001
-3.55408,0.957622,0.000333031,10,1023,0,8.42852,0.498958,0.871071,1.74057,-0.585575,-3.53191,-0.364432,1.64986,1.03092,0.325935,0.335247,0.454336,0.385033,0.557049,0.646804,1.00028,4.87763,5.89524,5.48643,5.58992,5.98875,4.67796,5.94901,0.001
-3.3701,0.998933,0.000333031,6,79,0,5.88531,0.498077,0.87111,1.7425,-0.586384,-3.53295,-0.363094,1.64895,1.03097,0.325607,0.334436,0.452783,0.384407,0.556798,0.643642,0.999991,5.31318,5.91717,5.83753,4.83468,5.96027,4.79738,5.98878,0.001
-0.981571,0.998563,0.000333031,9,511,0,5.06383,0.499379,0.869354,1.73526,-0.580686,-3.52503,-0.367194,1.648,1.03095,0.325073,0.334563,0.454125,0.385266,0.557175,0.644874,0.999635,5.79132,5.95721,5.6756,5.77104,5.97927,5.94036,5.92225,0.001
-3.12985,0.790576,0.000333031,10,1023,0,5.6585,0.499079,0.864595,1.73502,-0.571408,-3.52407,-0.370242,1.64755,1.02899,0.325075,0.333663,0.452567,0.386258,0.557903,0.646515,0.998939,5.78972,5.32506,5.69485,5.93366,5.61428,5.10464,5.42643,0.001
-3.12564,0.992546,0.000333031,10,1023,0,7.64444,0.497275,0.867077,1.74164,-0.576226,-3.52937,-0.368861,1.64893,1.03111,0.325592,0.335036,0.454456,0.38457,0.558187,0.645499,0.999587,5.32987,5.96439,5.35869,5.06939,5.32772,5.9397,5.90346,0.001
-3.38045,0.961061,0.000333031,8,511,0,6.91404,0.496683,0.8647,1.74746,-0.571663,-3.53829,-0.370638,1.65185,1.03134,0.326102,0.33458,0.453197,0.385265,0.558104,0.643748,0.999679,4.61459,5.96132,5.9795,5.77054,5.41925,4.95648,5.93715,0.001
-2.1507,0.875896,0.000333031,10,1023,0,5.8879,0.501914,0.869213,1.72244,-0.579402,-3.5092,-0.367324,1.64285,1.02958,0.324046,0.333672,0.453539,0.386339,0.557837,0.646395,0.999428,5.90933,5.33588,5.96771,5.90338,5.66856,5.2569,5.82529,0.001
-2.30986,0.775992,0.000333031,10,1023,0,5.82448,0.499531,0.869185,1.73571,-0.583329,-3.52575,-0.363823,1.64681,1.02928,0.325379,0.333884,0.452097,0.385633,0.556481,0.644877,0.999184,5.55187,5.55539,5.22439,5.9458,5.83406,5.94145,5.65582,0.001
-2.26047,0.997542,0.000333031,7,255,0,6.56507,0.500137,0.869499,1.73566,-0.583512,-3.52611,-0.364837,1.64775,1.02926,0.326164,0.33526,0.454196,0.386128,0.556834,0.645714,0.999745,4.51008,5.88985,5.61646,5.96842,5.96818,5.84896,5.95625,0.001
-1.80926,0.995945,0.000333031,10,1023,0,5.16479,0.499615,0.869592,1.73611,-0.578514,-3.53015,-0.369418,1.65121,1.02694,0.32408,0.33335,0.453157,0.385351,0.556862,0.646048,0.999903,5.92239,4.91547,5.97327,5.82382,5.97349,5.61701,5.98416,0.001
-2.82467,0.988006,0.000333031,9,511,0,4.09784,0.500364,0.866878,1.7257,-0.576335,-3.51041,-0.367451,1.64206,1.02678,0.324252,0.333389,0.452551,0.385909,0.557837,0.644688,0.998625,5.97033,4.97276,5.6828,5.98867,5.66924,5.86529,5.04403,0.001
-1.59188,0.999992,0.000333031,10,1023,0,4.91737,0.501869,0.870076,1.72658,-0.579333,-3.51619,-0.368593,1.64584,1.02881,0.324266,0.333921,0.454002,0.386421,0.558128,0.644896,1.00044,5.97286,5.58952,5.76506,5.86643,5.39397,5.94713,5.89127,0.001
-3.53307,0.993999,0.000333031,6,127,0,5.50594,0.502304,0.868826,1.73137,-0.580312,-3.52643,-0.366781,1.64905,1.02883,0.325467,0.333777,0.452462,0.387817,0.556531,0.645576,1.00007,5.46591,5.45007,5.60904,4.20113,5.86074,5.91231,5.98636,0.001
-3.94052,0.824486,0.000333031,8,511,0,11.2706,0.498465,0.866835,1.7358,-0.570537,-3.52606,-0.374517,1.65066,1.02809,0.323968,0.334191,0.45527,0.384885,0.558337,0.645873,0.999731,5.87541,5.79397,4.11326,5.44657,5.14378,5.75248,5.95268,0.001
-2.66635,0.966429,0.000333031,7,127,0,7.49641,0.498731,0.865627,1.7409,-0.573802,-3.5362,-0.370864,1.653,1.02817,0.32555,0.334222,0.453446,0.386238,0.555854,0.644451,0.998769,5.37743,5.81292,5.98252,5.94008,5.28938,5.71912,5.23132,0.001
-3.37093,0.984969,0.000333031,10,1023,0,6.77986,0.49866,0.87064,1.7502,-0.576122,-3.5538,-0.373662,1.66149,1.02885,0.32453,0.333575,0.453798,0.385414,0.557195,0.645522,1.00209,5.98515,5.22005,5.88105,5.85795,5.97638,5.93198,3.79665,0.001
-5.65261,0.8129,0.000333031,8,303,0,11.8178,0.498883,0.87102,1.7447,-0.576364,-3.54782,-0.375492,1.66108,1.0289,0.323876,0.334188,0.455968,0.38489,0.555759,0.644919,1.00082,5.82717,5.79268,2.51912,5.45225,5.17202,5.95351,5.65045,0.001
-4.07195,0.944124,0.000333031,10,1023,0,8.95495,0.497786,0.862885,1.75008,-0.564588,-3.55407,-0.377572,1.66194,1.03172,0.325294,0.333431,0.453065,0.386822,0.555547,0.64643,0.999184,5.62816,5.0313,5.95283,5.58706,4.8793,5.21383,5.65559,0.001
-2.04505,0.99999,0.000333031,10,1023,0,5.81749,0.498718,0.869526,1.74343,-0.577789,-3.5397,-0.36978,1.6542,1.03193,0.324587,0.333368,0.452671,0.385264,0.557409,0.645529,1.00081,5.97873,4.94249,5.76965,5.76963,5.91981,5.92988,5.66414,0.001
-3.18247,0.962994,0.000333031,10,1023,0,4.58702,0.494737,0.862757,1.76294,-0.562904,-3.56487,-0.37863,1.6644,1.03301,0.326229,0.334526,0.454015,0.385285,0.557631,0.644072,1.00066,4.39607,5.94701,5.75627,5.78353,5.81257,5.36909,5.77368,0.001
-3.02757,0.925268,0.000333031,10,1023,0,5.86179,0.494659,0.860602,1.76326,-0.558267,-3.56705,-0.381244,1.66595,1.03104,0.326125,0.334195,0.453788,0.385793,0.557109,0.643631,1.00006,4.57614,5.79679,5.88557,5.97997,5.98622,4.78121,5.98729,0.001
-4.62922,0.933516,0.000333031,10,1023,0,9.56326,0.492419,0.85186,1.77982,-0.531333,-3.60006,-0.399676,1.68391,1.03,0.325149,0.332412,0.453557,0.387227,0.556927,0.646164,1.00027,5.74058,3.10174,5.96377,5.14209,5.98276,5.50938,5.95286,0.001
-7.54195,0.896147,0.000333031,4,15,0,8.5582,0.492562,0.851714,1.78116,-0.531666,-3.59973,-0.399774,1.68358,1.03001,0.326461,0.334186,0.455667,0.387627,0.557793,0.645994,1.00092,3.95601,5.79087,3.26523,4.54142,5.70286,5.66175,5.56231,0.001
-4.59152,0.963571,0.000333031,10,1023,0,12.6566,0.500656,0.866957,1.72766,-0.570736,-3.52006,-0.374809,1.64939,1.03116,0.323224,0.33325,0.45443,0.386053,0.556934,0.643489,0.999028,5.24437,4.76389,5.38742,5.98076,5.98349,4.55072,5.51614,0.001
-4.26542,0.999189,0.000333031,10,1023,0,8.96403,0.497709,0.868537,1.7525,-0.569813,-3.55833,-0.378913,1.66515,1.02823,0.324291,0.334005,0.45549,0.385196,0.556687,0.645604,1.00147,5.97704,5.66092,3.6634,5.72225,5.92756,5.90103,4.90274,0.001
-4.05236,0.991195,0.000333031,8,255,0,5.90268,0.499454,0.867977,1.75001,-0.573141,-3.55682,-0.375185,1.66327,1.02807,0.325599,0.334268,0.454369,0.386973,0.555626,0.644224,1.00109,5.32199,5.83919,5.45255,5.44049,4.99383,5.52666,5.39317,0.001
-1.93123,0.844516,0.000333031,10,1023,0,6.46702,0.503722,0.874724,1.72296,-0.596125,-3.51015,-0.356951,1.64045,1.02796,0.325919,0.334932,0.453134,0.386929,0.556867,0.645566,1.00051,4.90108,5.9819,5.9689,5.48564,5.97436,5.91635,5.85841,0.001
-5.37183,0.978011,0.000333031,7,175,0,7.88966,0.505131,0.875627,1.72331,-0.595578,-3.51451,-0.358716,1.64325,1.02794,0.326106,0.335115,0.453709,0.387967,0.557258,0.645581,1.00179,4.60763,5.94373,5.91831,3.90628,5.96447,5.91044,4.3954,0.001
-3.60564,0.94897,0.000333031,7,127,0,8.01422,0.503083,0.877318,1.71689,-0.597188,-3.50337,-0.359072,1.64013,1.0277,0.323116,0.333612,0.453694,0.384711,0.555913,0.646044,0.999552,5.10684,5.26517,5.92384,5.25046,5.35687,5.62031,5.88842,0.001
-1.88003,0.982696,0.000333031,10,1023,0,6.53179,0.505856,0.878735,1.7054,-0.600289,-3.48632,-0.35671,1.63331,1.02953,0.323359,0.334288,0.454536,0.385847,0.557468,0.645789,1.00033,5.39944,5.84992,5.26613,5.98571,5.89605,5.80649,5.9329,0.001
-2.6571,0.908857,0.000333031,10,1023,0,8.80385,0.499535,0.870735,1.7414,-0.577807,-3.53943,-0.371695,1.65569,1.02743,0.324227,0.33371,0.454082,0.385388,0.557457,0.646228,1.00132,5.96508,5.37891,5.70886,5.84387,5.90083,5.44467,5.12004,0.001
-2.67189,0.966846,0.000333031,10,1023,0,5.09633,0.498315,0.865114,1.73848,-0.574714,-3.52603,-0.367468,1.64677,1.02603,0.325876,0.33423,0.45244,0.385876,0.55792,0.645634,0.999012,4.9639,5.81761,5.59015,5.98759,5.59897,5.88802,5.50049,0.001
-4.56164,0.753772,0.000333031,10,1023,0,12.9936,0.502424,0.866082,1.71625,-0.573726,-3.50141,-0.370001,1.64087,1.03146,0.323752,0.333541,0.453862,0.387039,0.557246,0.646181,0.997932,5.74877,5.17801,5.84932,5.36946,5.96695,5.49346,3.84969,0.001
-4.14354,0.96545,0.000333031,10,1023,0,9.78924,0.493022,0.858462,1.77702,-0.547901,-3.59428,-0.391238,1.68009,1.03146,0.325602,0.333731,0.454811,0.385889,0.555746,0.643991,1.00054,5.31839,5.40122,4.89717,5.98814,5.15513,5.27569,5.84291,0.001
-7.01858,0.64782,0.000333031,9,931,0,11.225,0.496713,0.862247,1.74717,-0.563273,-3.54379,-0.377912,1.65704,1.0316,0.325125,0.334066,0.454173,0.385704,0.556598,0.641978,0.99874,5.757,5.7086,5.63613,5.96416,5.89264,0.847293,5.19512,0.001
-4.3964,0.892828,0.000333031,10,1023,0,9.91063,0.500827,0.869047,1.7327,-0.578864,-3.52433,-0.367798,1.64829,1.03009,0.324838,0.333793,0.453067,0.386409,0.557867,0.647697,1.00032,5.91157,5.46628,5.95343,5.87198,5.64481,2.83539,5.9387,0.001
-2.01474,0.983017,0.000333031,10,1023,0,9.11375,0.507093,0.880859,1.70685,-0.608636,-3.48922,-0.349979,1.63206,1.02891,0.324482,0.334066,0.45231,0.386812,0.556998,0.645842,1.00101,5.9881,5.70815,5.46555,5.59668,5.98804,5.77306,5.48253,0.001
-2.06569,0.968632,0.000333031,9,639,0,5.10664,0.505695,0.882423,1.70074,-0.613576,-3.4748,-0.346893,1.62575,1.02827,0.323512,0.334347,0.453245,0.384487,0.556531,0.644843,0.999366,5.55398,5.8795,5.98494,4.95312,5.86076,5.93037,5.78779,0.001
-2.12359,0.997528,0.000333031,7,127,0,3.25131,0.506879,0.880342,1.70287,-0.613268,-3.47892,-0.345625,1.6265,1.0284,0.325752,0.335709,0.453588,0.386625,0.556196,0.64503,0.999486,5.1343,5.58892,5.95628,5.74472,5.63478,5.97677,5.85697,0.001
-2.02761,0.998679,0.000333031,10,1023,0,6.80284,0.509219,0.88421,1.68906,-0.614473,-3.46283,-0.347319,1.62262,1.02853,0.322812,0.333986,0.453551,0.38604,0.55751,0.645358,1.00045,4.65655,5.64534,5.96521,5.98232,5.87686,5.97391,5.88774,0.001
-2.93104,0.981676,0.000333031,10,1023,0,7.14858,0.516495,0.900066,1.6452,-0.661475,-3.38836,-0.314563,1.58614,1.02739,0.323224,0.33581,0.452905,0.38496,0.558408,0.644733,1.00004,5.24372,5.49381,5.89687,5.52275,5.04945,5.88646,5.98801,0.001
