# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = m7x469s_model
# start_datetime = 2021-10-05 18:55:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.9s_data_4.R
# init = 2 (Default)
# random
#   seed = 1492737655 (Default)
# output
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.9s_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 eeb5e39
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,mu.77,mu.78,mu.79,mu.80,mu.81,mu.82,mu.83,mu.84,mu.85,mu.86,mu.87,mu.88,mu.89,mu.90,mu.91,mu.92,mu.93,mu.94,mu.95,mu.96,mu.97,mu.98,mu.99,mu.100
-31.955,0.93244,0.673504,3,7,0,35.6253,0.0369502,0.159321,-0.423738,0.0367574,0.00355138,0.253552,0.845246,-0.657029,0.0386036,-0.433062,0.666845,0.347408,0.597255,-0.175779,-0.721679,-0.431518,-0.476548,0.435272,0.741457,0.152594,-0.325725,0.299202,0.0981042,-0.486423,0.179279,-0.394046,0.0114761,0.0185944,0.336048,-0.550253,-1.22855,0.178682,-1.04213,-0.0830362,-1.21353,0.371612,0.263834,0.309536,-0.143392,-0.529987,-1.01837,0.759268,0.65763,-0.010996,-0.20289,-0.687548,-0.159388,-0.295666,0.989938,0.167056,-0.724106,-0.408474,-0.0985707,-0.610377,-0.0279518,0.422463,0.493686,-0.0844986,-0.923651,-0.32778,0.579523,0.285854,-0.446512,0.233174,-0.435152,-0.00507127,-0.312782,0.0925551,-0.877588,0.0818132,0.481271,0.0911638,0.212575,-0.213821,0.588067,0.704816,0.302026,-0.240254,0.00217419,-0.589073,-0.634138,-0.0474955,0.400911,0.278061,0.905366,-0.0765933,0.185028,-0.502412,0.116744,-0.795086,0.0658321,0.0382486,0.177683,-0.243241,-0.0787453,-0.0930177,0.186041,-0.097496,0.0340459,-0.565166,0.364404,0.150723,0.905248,-1.05657,-0.17432,0.0920568,0.779037
-32.5249,0.8646,0.673504,3,7,0,34.9372,0.133992,0.356786,-0.386409,-0.00476872,0.0370954,0.0882195,0.946717,-0.413292,-0.119562,-0.599841,0.882021,0.251648,0.554918,-0.35982,-0.672063,0.063919,-0.767941,0.352187,0.662064,-0.0360825,-0.106071,0.726278,-0.0575391,-0.0815691,0.0701257,-0.0453878,0.0934045,0.0812287,0.102031,-0.666304,-1.15209,0.651426,-0.907479,-0.00473078,-0.956279,0.808025,0.553663,0.329668,-0.196913,-0.379473,-0.677507,0.92781,0.633886,-0.794094,-0.110853,-0.518976,0.19823,-0.0180532,0.836183,0.545661,-0.117689,0.203468,0.0761138,-0.692024,0.402938,0.682018,0.555445,0.0230173,-0.776802,-0.248055,0.72598,-0.0306227,-0.379737,0.17954,-0.230612,0.0726178,-0.306406,0.116145,-0.540783,-0.0157642,0.686476,-0.0417898,-0.167726,-0.36167,0.53035,0.603323,0.144797,-0.204272,0.389194,-0.110863,-0.541984,0.0931985,0.583143,0.0264684,0.875985,-0.154321,0.247377,-0.331272,-0.119647,-0.392774,-0.103492,-0.0589042,0.0872707,-0.378579,-0.31505,0.102172,-0.32853,-0.0110995,0.151182,-0.411883,0.570694,0.440406,0.963348,-1.06257,-0.268674,0.409518,0.608679
-30.6296,0.974623,0.673504,3,7,0,33.9341,0.102942,0.26806,-0.288527,0.0103648,-0.0722915,0.0794529,0.831393,-0.299426,-0.141359,-0.428439,0.709427,0.266567,0.297741,-0.254023,-0.484322,0.0950974,-0.553184,0.331613,0.573347,-0.0231345,-0.0199629,0.535565,-0.202534,-0.0996766,-0.0255722,0.154768,0.0400061,0.111887,-0.0835629,-0.406319,-0.893857,0.522814,-0.730739,-0.0555628,-0.772792,0.680453,0.354851,0.226331,0.0500024,-0.316514,-0.730956,0.619336,0.593221,-0.611887,-0.0738107,-0.361918,0.033682,0.103847,0.590503,0.237757,-0.0292493,0.0978558,-0.0494312,-0.561168,0.174008,0.50402,0.362618,-0.0661065,-0.721508,-0.223183,0.502847,-0.0201623,-0.473001,0.0933829,-0.237058,0.112267,-0.226916,-0.107371,-0.413282,0.0428227,0.506705,-0.0368011,-0.0917977,-0.294802,0.414153,0.559538,0.0411211,-0.227961,0.296959,0.0288309,-0.413256,-0.0777443,0.508486,0.0474293,0.597765,-0.0650423,0.0456017,-0.325732,-0.0912173,-0.258715,0.0884254,-0.0855643,0.0585332,-0.171185,-0.116154,0.00108315,-0.084287,0.00478178,0.0825949,-0.275049,0.153657,0.453539,0.867298,-0.60478,-0.246228,0.276756,0.621011
-32.7463,0.910246,0.673504,2,3,0,33.2093,0.164504,0.296237,-0.522013,0.0445686,0.0392022,0.163294,0.740322,-0.548185,-0.0828456,-0.535235,1.05605,0.488843,0.790707,-0.331242,-0.865785,-0.176292,-0.675556,0.620906,0.886504,0.160528,-0.243048,0.644207,0.146476,-0.20636,0.160878,-0.453613,0.0696792,0.150322,0.264653,-0.715976,-1.42258,0.614177,-1.21092,-0.0884563,-1.18699,0.720055,0.470309,0.412423,-0.212978,-0.400495,-0.972252,1.13591,0.904385,-0.40971,-0.193147,-0.669603,0.144565,-0.0798772,1.13664,0.500865,-0.402119,-0.0751957,0.00962425,-0.7059,0.236233,0.685085,0.651717,-0.0209004,-0.974232,-0.25766,0.686374,0.252342,-0.368055,0.220448,-0.295321,0.0713537,-0.40416,0.273948,-0.857267,0.0785829,0.868905,0.101331,0.165255,-0.270113,0.812282,0.795204,0.356311,-0.0577868,0.229328,-0.427977,-0.648678,0.0950368,0.605673,0.211623,1.18917,-0.161005,0.419023,-0.378222,-0.0124361,-0.600963,0.0689802,0.0747729,0.270912,-0.31821,-0.237856,0.0523731,-0.0422489,-0.0281015,0.268786,-0.517769,0.745002,0.405268,1.02703,-1.30539,-0.288336,0.355552,0.984973
-35.1291,0.631821,0.673504,3,7,0,39.145,0.000521032,0.342434,-0.289287,0.120502,-0.16861,0.245857,0.817161,-0.571973,-0.27094,-0.44828,0.793474,-0.0614886,0.266305,0.0857182,-0.669961,0.0206782,-0.661589,0.0452443,0.663847,0.160406,-0.0842018,0.603811,-0.570826,-0.310122,-0.379344,0.488586,-0.00696966,-0.0299743,-0.237539,-0.325946,-1.11966,0.446076,-1.09616,-0.0647122,-1.36448,1.01248,0.49315,0.417186,0.215156,-0.667312,-1.27455,0.419983,0.667466,-0.995035,-0.17438,-0.709467,-0.265286,-0.052441,1.07535,-0.0473215,-0.485193,-0.262288,-0.123367,-0.861113,-0.126827,0.785739,0.488901,-0.274533,-0.918152,-0.382825,0.468532,0.0101714,-0.694925,0.0461454,-0.51125,0.108452,-0.436488,-0.580259,-0.58651,-0.0348928,0.312679,-0.0428227,-0.221492,-0.723592,0.295733,0.842667,-0.232311,-0.726624,-0.000474672,-0.0448806,-0.758752,-0.114314,0.770906,0.176134,0.504812,0.0725472,-0.222169,-0.633646,-0.222965,-0.48202,0.0395486,-0.0776764,-0.0642265,-0.15604,0.047091,-0.373601,0.0438574,-0.101327,-0.224784,-0.220175,-0.283077,0.576281,1.32642,-0.493238,-0.0470586,0.0124628,0.463738
-37.482,0.760924,0.673504,3,7,0,43.4969,0.320624,0.189766,-0.446425,-0.0132466,0.139111,-0.034456,0.946349,-0.0942698,0.0371242,-0.285236,0.973261,0.746705,0.836582,-0.443437,-0.546409,0.0344103,-0.366206,0.849573,0.716305,0.14908,-0.0802521,0.589946,0.562129,0.207978,0.426609,-0.736212,0.162665,0.345784,0.391461,-0.581494,-0.906341,0.737012,-0.692338,-0.0234722,-0.359225,0.445691,0.36302,0.302874,-0.28779,0.12955,-0.234104,1.24122,0.821664,-0.0135643,-0.0354249,-0.197107,0.544926,0.18872,0.69761,0.78608,0.1569,0.333688,0.180107,-0.231264,0.512642,0.47061,0.537702,0.218328,-0.488856,0.0607714,0.541049,0.314366,0.0993803,0.23859,0.136734,0.135394,-0.169217,0.779974,-0.491158,0.181735,1.0561,0.205951,0.370041,0.17987,0.907945,0.479395,0.605351,0.561433,0.4428,-0.240939,-0.174667,0.281384,0.381739,0.145661,1.1933,-0.200823,0.766496,0.112149,0.0969604,-0.142418,0.171645,0.206735,0.457372,-0.192321,-0.289427,0.415055,-0.101922,0.140648,0.640915,-0.312113,1.20582,0.338937,0.445844,-1.13743,-0.310896,0.590621,1.02478
-30.1265,0.892476,0.673504,2,3,0,39.2919,0.103971,0.276621,-0.381272,0.0254217,-0.0295005,0.0561678,0.852497,-0.351203,-0.221469,-0.491246,0.837376,0.374467,0.426948,-0.397633,-0.672632,0.0114454,-0.629879,0.468119,0.623285,-0.0117558,-0.124307,0.538936,-0.0888619,-0.0821539,-0.0177684,-0.205115,-0.0121233,0.129646,-0.0667926,-0.572069,-1.10845,0.594334,-0.944018,-0.159345,-0.843626,0.639642,0.308619,0.212804,-0.104628,-0.290367,-0.807505,0.805721,0.703941,-0.600002,-0.169895,-0.452841,0.107382,0.0866981,0.658137,0.324347,-0.0668568,0.0685457,-0.0828864,-0.618397,0.170214,0.495806,0.382419,-0.098273,-0.835419,-0.238245,0.439623,0.0288077,-0.434078,0.0407944,-0.234187,0.0588882,-0.355296,0.0502248,-0.591408,0.0122305,0.68137,-0.0316062,-0.0108809,-0.28949,0.56156,0.549613,0.126644,-0.0834047,0.254975,-0.138258,-0.489507,-0.0592831,0.475253,0.0189659,0.784478,-0.192312,0.198585,-0.311393,-0.149983,-0.319409,0.0778909,-0.0671815,0.124571,-0.254019,-0.244146,0.0112879,-0.14511,-0.0381888,0.195913,-0.372738,0.399035,0.42177,0.77133,-0.905959,-0.374902,0.304925,0.777921
-32.1611,0.890475,0.673504,2,7,0,32.5481,0.0527161,0.259246,-0.335062,0.100097,0.145375,0.0818764,0.815122,-0.395847,-0.222456,-0.365955,0.734785,-0.00717984,0.658217,-0.123403,-0.751498,-0.09811,-0.563247,0.141879,0.400889,0.19837,-0.267803,0.515011,0.122646,0.020312,-0.12171,-0.553439,0.0116719,-0.0325824,0.156266,-0.592624,-0.961219,0.45748,-0.94965,-0.0741413,-0.840764,0.586953,0.441018,0.366288,-0.427103,-0.258142,-0.485785,0.765845,0.463183,-0.681951,-0.249649,-0.617887,0.249218,-0.191892,0.969153,0.493937,-0.397574,-0.0355712,0.130303,-0.540725,0.197383,0.624389,0.51387,-0.045932,-0.438446,-0.133796,0.270846,0.120193,0.0508945,0.0299758,-0.132497,-0.0674869,-0.496157,0.267194,-0.578477,-0.150414,0.578577,0.0407227,-0.0564795,-0.432109,0.445759,0.381908,0.114867,-0.0468476,-0.0522446,-0.418137,-0.569221,0.318958,0.408061,0.051617,0.778722,-0.206932,0.429423,-0.167999,-0.256263,-0.361924,-0.265743,0.123679,0.124575,-0.394496,-0.363189,-0.0646302,-0.36669,-0.112128,0.156185,-0.250846,0.787566,0.19342,0.483607,-1.09389,-0.0892785,0.157622,0.261576
-33.1225,0.787778,0.673504,3,7,0,36.6895,0.193214,0.2583,-0.511857,-0.0263797,-0.183932,0.0989126,0.836093,-0.404865,-0.128145,-0.569962,1.04831,0.893514,0.398556,-0.607786,-0.688306,-0.03811,-0.626993,0.950312,1.01367,-0.0747599,-0.0592727,0.540877,-0.124693,-0.276866,0.204281,-0.0764847,-0.00627357,0.333151,-0.0936111,-0.576366,-1.40827,0.694151,-1.09153,-0.235384,-1.0099,0.65451,0.185629,0.157373,0.201879,-0.349673,-1.26663,1.00823,1.10158,-0.234889,-0.10913,-0.387424,-0.0512706,0.28891,0.604686,0.178939,0.0424341,0.00827552,-0.283993,-0.689059,0.0927796,0.410125,0.36987,-0.127363,-1.31887,-0.33535,0.672708,0.141217,-0.874605,0.143636,-0.368372,0.19943,-0.233997,-0.0257601,-0.78756,0.253508,0.892783,0.0127483,0.248536,-0.0696135,0.861193,0.869577,0.310962,-0.0426653,0.489157,-0.0691573,-0.47056,-0.383128,0.581226,0.14286,1.02545,-0.144175,0.103222,-0.479001,0.076728,-0.440079,0.506714,-0.144798,0.254014,-0.0805622,-0.0581831,0.0907148,0.263481,0.0462626,0.304647,-0.564666,0.17223,0.618655,1.15449,-0.888175,-0.611541,0.44068,1.50285
-33.8308,0.961096,0.673504,3,7,0,36.1335,0.15115,0.222249,-0.476808,-0.106601,-0.122549,0.132561,0.923535,-0.487352,0.0652225,-0.65877,0.810761,0.833332,0.380095,-0.668093,-0.582418,-0.17275,-0.64204,0.851015,0.941485,-0.216029,-0.108295,0.444395,-0.0277449,-0.441877,0.420742,-0.0458141,0.0370458,0.240136,0.134414,-0.643729,-1.33806,0.47928,-0.887913,-0.130034,-0.991151,0.440851,0.190665,0.092783,0.0849481,-0.439629,-1.07364,0.960524,0.866882,-0.0274351,-0.0578714,-0.376412,-0.101453,0.0887851,0.473128,0.237213,-0.0773292,0.0108713,-0.234749,-0.645237,0.21513,0.276478,0.356914,-0.016887,-1.26551,-0.384674,0.888743,0.0713588,-0.883092,0.27775,-0.411235,0.141237,-0.0835751,0.0561315,-0.763562,0.245527,0.719965,-0.0344872,0.168826,0.0380996,0.738786,0.764961,0.383084,-0.124267,0.572936,-0.159414,-0.430874,-0.387879,0.43617,0.121619,0.973249,-0.143041,0.0579867,-0.52661,0.222938,-0.615076,0.35674,-0.210122,0.183598,-0.184437,-0.109536,0.19508,0.189697,0.0361763,0.203345,-0.7234,0.205945,0.414774,1.10664,-0.982088,-0.582026,0.452006,1.32338
-32.7562,0.983942,0.673504,3,7,0,36.8201,0.0391875,0.191494,-0.34595,0.135928,0.016053,-0.00795511,0.782143,-0.250597,-0.444498,-0.264029,0.779009,0.242483,0.432776,-0.277408,-0.771692,-0.0521347,-0.444504,0.382751,0.386351,0.175693,-0.233839,0.341389,-0.00253271,0.098004,-0.288462,-0.698955,-0.147741,0.09214,-0.215177,-0.487861,-0.954772,0.528458,-1.03916,-0.332702,-0.649035,0.462676,0.105961,0.175814,-0.244289,-0.0969211,-0.718876,0.652742,0.652298,-0.572333,-0.32628,-0.476904,0.168043,0.090497,0.647751,0.207607,-0.136781,-0.104139,-0.124887,-0.485247,-0.0880354,0.396093,0.250065,-0.237871,-0.600922,-0.124855,-0.127556,0.139731,-0.110628,-0.210547,-0.118139,-0.0496751,-0.582187,0.131972,-0.620415,-0.1041,0.671889,0.018974,0.122958,-0.351245,0.533452,0.329943,0.0534987,0.149323,-0.136322,-0.322319,-0.482045,0.0488674,0.315474,-0.0176508,0.666733,-0.292822,0.343947,-0.132453,-0.359267,-0.157027,0.0486717,0.0631591,0.174398,-0.21097,-0.2932,-0.165728,-0.155808,-0.129117,0.273356,-0.180442,0.518563,0.290456,0.268017,-0.856679,-0.340266,0.0912374,0.615859
-35.1433,0.685713,0.673504,3,7,0,39.0133,0.102735,0.171743,-0.444502,0.253991,0.0864565,0.151106,0.824113,-0.425565,-0.330808,-0.074226,1.01391,0.197449,0.880719,0.13671,-0.957476,-0.255404,-0.297639,0.41133,0.616981,0.627344,-0.357871,0.415077,0.255162,0.0416474,-0.273025,-0.978759,-0.0510363,0.097823,0.135302,-0.432379,-1.12058,0.490644,-1.34753,-0.229256,-1.02196,0.613621,0.30683,0.530513,-0.283064,-0.166386,-0.904585,0.86199,0.876361,-0.347156,-0.367719,-0.754603,0.185855,-0.107734,1.41204,0.286771,-0.672673,-0.432263,0.0313499,-0.49184,-0.194099,0.712213,0.593511,-0.203904,-0.538835,-0.0489108,-0.0929573,0.542562,0.172422,-0.0605917,-0.138035,-0.0177273,-0.710159,0.313174,-0.860387,-0.039573,0.795749,0.280817,0.413854,-0.425223,0.768378,0.639826,0.236799,0.167794,-0.43092,-0.686113,-0.669904,0.363857,0.523086,0.32269,1.02698,-0.140592,0.618066,-0.133403,-0.254406,-0.385525,0.062258,0.386341,0.380386,-0.153013,-0.133479,-0.278989,0.102547,-0.120698,0.3188,-0.107444,0.837043,0.28236,0.502717,-1.06552,-0.00273342,-0.020617,0.680996
-34.632,0.921845,0.673504,3,7,0,40.1794,0.139474,0.366332,-0.414274,-0.125519,-0.141617,0.192184,0.920282,-0.57026,0.0948955,-0.811006,0.826598,0.526173,0.320319,-0.528934,-0.526812,0.0112939,-0.865687,0.540699,0.951455,-0.288451,-0.00104207,0.71175,-0.308915,-0.474137,0.323181,0.56726,0.136164,0.138528,0.0995191,-0.643771,-1.34206,0.556985,-0.835119,0.0534537,-1.22274,0.821622,0.51423,0.22697,0.165181,-0.662247,-1.08761,0.884971,0.74708,-0.562713,0.0272704,-0.464887,-0.139804,0.02454,0.64613,0.313917,-0.0965085,0.158262,-0.112413,-0.841729,0.391405,0.564537,0.508961,0.0277757,-1.253,-0.466638,1.20497,-0.12895,-1.02122,0.378032,-0.502892,0.192952,-0.0369122,-0.217713,-0.606543,0.178942,0.566564,-0.124798,-0.195698,-0.233051,0.534885,0.885488,0.172902,-0.539226,0.722229,0.0788292,-0.546946,-0.324832,0.671285,0.0943255,0.853948,-0.0215837,-0.147515,-0.673241,0.167254,-0.645389,0.154745,-0.295064,0.00545702,-0.281186,-0.101948,0.162918,-0.0185149,0.0514992,-0.0229823,-0.682373,0.00159185,0.567193,1.52981,-0.883435,-0.42074,0.498882,1.00059
-33.6459,0.742368,0.673504,3,7,0,41.2328,0.042568,0.203138,-0.273484,0.170321,0.0504554,-0.00341172,0.815289,-0.191324,-0.440192,-0.161107,0.733086,0.0320351,0.454896,-0.0701717,-0.696304,0.0327194,-0.382637,0.186269,0.281484,0.276333,-0.190601,0.393513,-0.012757,0.204605,-0.38199,-0.584856,-0.0995324,0.0475428,-0.193605,-0.380179,-0.761397,0.520212,-0.931907,-0.240392,-0.578997,0.556192,0.220294,0.270421,-0.250805,-0.0612878,-0.544553,0.552153,0.540368,-0.713752,-0.293728,-0.468026,0.227745,0.0603756,0.755841,0.249856,-0.165207,-0.070228,-0.00477492,-0.426117,-0.0563839,0.511673,0.307566,-0.202578,-0.359237,-0.0480995,-0.181243,0.142871,0.077719,-0.206258,-0.0448453,-0.0410444,-0.582273,0.114444,-0.47309,-0.149579,0.582,0.0521665,0.0468526,-0.439775,0.423054,0.289895,-0.0248843,0.101366,-0.212638,-0.265425,-0.45988,0.212242,0.362843,0.00535007,0.564478,-0.217618,0.364904,-0.0511887,-0.407869,-0.0588518,-0.0594666,0.14314,0.148355,-0.197949,-0.262327,-0.2008,-0.22713,-0.115067,0.225011,-0.0158733,0.541422,0.292197,0.234589,-0.717985,-0.149118,0.0455841,0.338862
-33.2461,1,0.673504,3,7,0,35.4923,0.0920048,0.237181,-0.381129,-0.104556,-0.0224188,0.279526,0.79047,-0.669459,0.295699,-0.644087,0.583417,0.38256,0.495191,-0.292186,-0.483605,-0.289494,-0.635243,0.402107,0.8431,-0.113614,-0.158806,0.479841,-0.00443385,-0.60672,0.465703,0.22715,0.169928,0.0259334,0.47684,-0.583787,-1.1785,0.20493,-0.727501,0.148717,-1.21948,0.496884,0.474943,0.295379,-0.0180575,-0.671076,-0.876413,0.799383,0.539457,-0.0818412,0.00838442,-0.553876,-0.180566,-0.293413,0.821803,0.31417,-0.534054,-0.115757,-0.00489811,-0.661793,0.314927,0.465725,0.566636,0.109159,-0.993284,-0.404243,1.15032,0.0763274,-0.705422,0.487699,-0.486796,0.0967454,0.00117917,0.00740937,-0.677251,0.169833,0.382354,-0.00166661,-0.0285065,-0.122764,0.479985,0.790879,0.324586,-0.48134,0.454554,-0.29199,-0.539366,-0.130576,0.492451,0.245421,0.868557,0.0351616,-0.00372791,-0.614209,0.323273,-0.85736,0.0148669,-0.126924,0.0647055,-0.298291,-0.053757,0.139446,0.0905855,0.0121154,-0.0793216,-0.701922,0.211017,0.236921,1.29163,-0.97565,-0.172006,0.324,0.741157
-30.7873,0.637217,0.673504,2,7,0,40.9362,0.167523,0.265831,-0.357256,0.110131,-0.105658,0.111636,0.801497,-0.287812,-0.227095,-0.268359,0.971269,0.361808,0.469057,-0.0701952,-0.614385,0.10357,-0.446256,0.477144,0.735201,0.253976,-0.0241711,0.600345,-0.156094,-0.00891692,-0.149322,0.00335921,0.0396205,0.210894,-0.119492,-0.313745,-0.999881,0.657576,-0.984535,-0.11003,-0.89538,0.851721,0.381321,0.38718,0.155055,-0.251878,-0.962503,0.735801,0.882794,-0.583249,-0.119862,-0.443011,0.0636255,0.205693,0.937365,0.194471,-0.122015,-0.0438758,-0.0527445,-0.565939,0.0178466,0.678259,0.477827,-0.137114,-0.758892,-0.151014,0.34124,0.211341,-0.378761,0.052724,-0.208812,0.179168,-0.364641,-0.0875192,-0.530939,0.104988,0.696338,0.111643,0.134145,-0.34821,0.624269,0.762271,0.0885853,-0.118773,0.130665,-0.0430092,-0.483822,0.00998418,0.675174,0.207415,0.782045,-0.00425295,0.183778,-0.283552,-0.126945,-0.20943,0.265784,0.0876364,0.213749,-0.0351593,0.0114713,-0.107032,0.133056,0.026878,0.20016,-0.13623,0.228701,0.60124,0.975468,-0.585134,-0.163795,0.229255,0.856197
-33.2642,0.573114,0.673504,2,3,0,41.3709,0.180964,0.332015,-0.572096,0.0301285,-0.0404179,0.157821,0.765871,-0.568121,-0.140228,-0.625726,1.17685,0.645878,0.720769,-0.463603,-0.916933,-0.129211,-0.766285,0.769548,1.01621,0.0857977,-0.20493,0.697544,0.020097,-0.24998,0.148794,-0.337178,0.0404463,0.215727,0.126952,-0.754894,-1.59064,0.724333,-1.32707,-0.158268,-1.28423,0.814308,0.435595,0.369708,-0.0913353,-0.448124,-1.20739,1.19858,1.06573,-0.479828,-0.196844,-0.664543,0.0834544,0.0408795,1.08241,0.433553,-0.289007,-0.0501169,-0.0987443,-0.811283,0.204954,0.686224,0.622522,-0.0804343,-1.21469,-0.328146,0.746547,0.212062,-0.606905,0.196949,-0.367891,0.118387,-0.413891,0.1557,-0.925432,0.126356,0.961338,0.0617134,0.170079,-0.278046,0.895188,0.908226,0.338222,-0.098496,0.337561,-0.331583,-0.683179,-0.0681409,0.680791,0.191576,1.23939,-0.179349,0.328249,-0.473548,-0.019214,-0.605716,0.208059,-0.0103997,0.270029,-0.28521,-0.214344,0.0464654,0.0271652,-0.017405,0.287789,-0.584745,0.59501,0.541581,1.20378,-1.29967,-0.437546,0.414582,1.24287
-35.1281,0.809885,0.673504,2,3,0,37.7575,0.28051,0.262769,-0.576654,0.104651,0.0915026,0.118002,0.861896,-0.399174,-0.0957405,-0.336074,1.26863,0.659017,1.03508,-0.242245,-0.906759,-0.1273,-0.503732,0.832895,0.964018,0.397029,-0.227454,0.699161,0.41756,0.0281014,0.193888,-0.803776,0.113961,0.291731,0.358303,-0.658514,-1.37171,0.779343,-1.26902,-0.100085,-1.00933,0.749535,0.486291,0.52874,-0.246898,-0.15048,-0.847439,1.35225,1.10947,-0.234932,-0.190855,-0.604113,0.369159,0.0518156,1.32584,0.656186,-0.320061,-0.0333587,0.108441,-0.543615,0.260523,0.774966,0.750815,0.0371503,-0.812876,-0.0745876,0.530568,0.485359,-0.051372,0.214382,-0.0981606,0.12678,-0.456046,0.574926,-0.862386,0.149782,1.1398,0.273103,0.434105,-0.145531,1.05648,0.834451,0.535397,0.30064,0.166797,-0.49484,-0.557596,0.299419,0.65121,0.319883,1.42265,-0.157112,0.743365,-0.144127,-0.00223492,-0.432989,0.194763,0.291253,0.488485,-0.215825,-0.210158,0.125961,0.0560034,0.0433113,0.53326,-0.36371,1.12671,0.46448,0.873524,-1.36635,-0.226217,0.424865,1.17884
-33.3773,1,0.673504,2,3,0,35.6274,0.252593,0.268449,-0.551207,0.0287476,0.0737093,0.0800313,0.851936,-0.385704,-0.065789,-0.465292,1.14425,0.702505,0.876995,-0.442634,-0.825069,-0.102898,-0.590175,0.835568,0.909324,0.174259,-0.197233,0.662444,0.346005,-0.0328011,0.282624,-0.672785,0.0968358,0.274535,0.308881,-0.723999,-1.35133,0.745193,-1.1283,-0.107032,-0.918089,0.649699,0.423402,0.382622,-0.251453,-0.179715,-0.778576,1.30223,0.997997,-0.244216,-0.156367,-0.512917,0.332916,0.0684622,1.02417,0.648973,-0.164465,0.0862763,0.0523404,-0.558455,0.346518,0.628727,0.637627,0.0597724,-0.886731,-0.139325,0.639597,0.319487,-0.213684,0.221368,-0.129257,0.108832,-0.356391,0.527047,-0.801127,0.142426,1.06941,0.161191,0.312106,-0.0782454,0.966536,0.73353,0.509843,0.253638,0.335786,-0.389968,-0.494322,0.155116,0.554368,0.199328,1.31797,-0.21172,0.620823,-0.190743,0.0254828,-0.437266,0.168956,0.13903,0.398782,-0.271641,-0.279462,0.210654,-0.0399701,0.0422778,0.489687,-0.476994,1.01267,0.427857,0.841259,-1.35336,-0.367138,0.492174,1.1704
-38.2453,0.697082,0.673504,3,7,0,40.8224,-0.14681,0.367228,-0.218179,0.0647215,-0.13183,0.148827,0.859231,-0.577812,-0.433591,-0.651447,0.531711,-0.275695,-0.000809438,-0.197349,-0.690315,0.0288877,-0.866395,-0.192653,0.345072,-0.162811,-0.154453,0.492646,-0.737543,-0.318185,-0.504441,0.439322,-0.141848,-0.192565,-0.451337,-0.503955,-1.0796,0.353492,-1.00163,-0.178944,-1.22997,0.82867,0.357358,0.163109,-0.0105026,-0.710994,-1.10162,0.221063,0.334916,-1.31236,-0.269175,-0.697966,-0.284939,-0.13372,0.623669,-0.0720209,-0.346752,-0.143603,-0.21371,-0.941054,-0.089388,0.564362,0.249447,-0.350219,-0.904988,-0.489459,0.335559,-0.32748,-0.779171,-0.133206,-0.547787,-0.0564225,-0.502831,-0.678893,-0.521919,-0.241942,0.12505,-0.287084,-0.549313,-0.832982,0.0148308,0.485236,-0.439209,-0.819238,0.0146355,-0.00832015,-0.772179,-0.24443,0.530488,-0.138831,0.208814,-0.138771,-0.38195,-0.670386,-0.43052,-0.452454,-0.227673,-0.313182,-0.294265,-0.375571,-0.230568,-0.39691,-0.353883,-0.226477,-0.353854,-0.33411,-0.376672,0.406016,0.990103,-0.584076,-0.258332,-0.0325569,0.121285
