# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = m7x462s_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.2s_data_4.R
# init = 2 (Default)
# random
#   seed = 2074870182 (Default)
# output
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.2s_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4
# stanc_version = stanc3 fa623df
# stancflags = --warn-pedantic --O
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,b.6,log_sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,sigma
-1.46532,0.893408,0.00300881,10,1023,0,6.17846,0.500314,0.87245,1.73733,-0.587574,-3.53151,-0.363756,1.64999,-5.10031,0.325175,0.334077,0.452902,0.385548,0.556201,0.644497,1.0004,5.72173,5.71676,5.89583,5.91724,5.6396,5.75171,5.91078,0.001
-2.83336,0.996797,0.00300881,10,1023,0,5.2753,0.500228,0.870794,1.73289,-0.582026,-3.52489,-0.368414,1.64953,-4.72924,0.324737,0.334926,0.455507,0.385348,0.556531,0.645191,0.999754,5.94597,5.9826,3.62691,5.82195,5.86055,5.9888,5.95849,0.001
-2.58934,0.884133,0.00300881,10,1023,0,11.039,0.508085,0.881703,1.70272,-0.612196,-3.48484,-0.348618,1.63097,-4.31142,0.324975,0.335126,0.453874,0.387182,0.555881,0.646309,1.00038,5.84822,5.94054,5.84275,5.20052,5.32015,5.35775,5.91736,0.001
-2.20365,0.866062,0.00300881,8,255,0,4.53738,0.503982,0.879206,1.71445,-0.609837,-3.49039,-0.346895,1.62952,-4.35556,0.325959,0.335452,0.452726,0.385341,0.557499,0.644448,1.00022,4.84181,5.78596,5.80449,5.81794,5.88194,5.71679,5.96436,0.001
-2.57099,0.990896,0.00300881,10,1023,0,7.60625,0.520468,0.90687,1.63072,-0.679402,-3.37264,-0.30506,1.57987,-3.40321,0.323248,0.336418,0.453429,0.38558,0.55617,0.645258,0.999728,5.27279,4.70371,5.9842,5.92889,5.61296,5.98614,5.95179,0.001
-4.51646,0.987648,0.00300881,10,1023,0,7.97247,0.517711,0.90472,1.654,-0.674863,-3.40825,-0.308501,1.59337,-3.24398,0.325034,0.336786,0.452817,0.385931,0.555133,0.64554,1.00077,5.81518,4.04571,5.85539,5.9888,4.17587,5.92601,5.68976,0.001
-4.22086,0.890098,0.00300881,10,1023,0,7.63675,0.512157,0.897211,1.67607,-0.656831,-3.43594,-0.318846,1.60454,-4.01916,0.325463,0.336542,0.452689,0.384806,0.555512,0.644755,1.00023,5.47046,4.49763,5.78096,5.36116,4.82525,5.8961,5.96199,0.001
-4.98957,0.914377,0.00300881,10,1023,0,10.6289,0.512291,0.889856,1.66613,-0.636944,-3.42161,-0.328576,1.60129,-5.10835,0.323234,0.334238,0.451293,0.385635,0.557769,0.646704,0.999048,5.25602,5.82258,3.90674,5.94645,5.72117,4.83508,5.53594,0.001
-2.89471,1,0.00300881,3,7,0,5.63951,0.512319,0.889797,1.66633,-0.637162,-3.42175,-0.328685,1.6012,-5.10811,0.32349,0.334571,0.451675,0.38572,0.557517,0.644434,0.998977,5.53368,5.95902,4.61301,5.96757,5.87342,5.70665,5.46551,0.001
-2.51217,0.992452,0.00300881,10,1023,0,3.99089,0.513921,0.894066,1.66108,-0.649276,-3.4123,-0.321858,1.59648,-5.5096,0.32478,0.336638,0.453751,0.385762,0.557586,0.646025,0.999557,5.9326,4.32692,5.90159,5.97545,5.83805,5.63589,5.89052,0.001
-2.00709,0.998076,0.00300881,10,1023,0,4.77606,0.508888,0.887301,1.68264,-0.630985,-3.44356,-0.333714,1.61022,-5.21689,0.324411,0.335587,0.453195,0.384755,0.556959,0.644323,0.998954,5.98826,5.6909,5.97931,5.30378,5.98581,5.6175,5.44201,0.001
-6.31336,0.930812,0.00300881,8,287,0,8.79126,0.508716,0.889191,1.68736,-0.638128,-3.45195,-0.330224,1.61301,-5.19701,0.325541,0.336623,0.453862,0.384709,0.554971,0.644917,0.998634,5.38796,4.35386,5.84896,5.24846,3.85404,5.95297,5.05551,0.001
-3.2289,0.999798,0.00300881,10,1023,0,11.1296,0.504196,0.876146,1.70424,-0.602017,-3.47278,-0.349949,1.62328,-5.50433,0.324633,0.334582,0.452466,0.385242,0.559117,0.644884,0.999263,5.97105,5.96179,5.613,5.75503,3.82573,5.94354,5.71695,0.001
-3.97602,0.965176,0.00300881,8,255,0,5.92026,0.505629,0.876668,1.70467,-0.60523,-3.47534,-0.348187,1.62412,-5.51653,0.326177,0.335921,0.4535,0.386644,0.558744,0.64539,0.999805,4.48714,5.37715,5.97495,5.73106,4.53214,5.96777,5.9699,0.001
-4.47156,0.861785,0.00300881,10,1023,0,9.51815,0.512424,0.884684,1.67773,-0.621457,-3.44755,-0.341512,1.61549,-5.77072,0.324442,0.335413,0.45416,0.388112,0.556569,0.643564,0.999697,5.98881,5.80992,5.64744,3.59942,5.87952,4.67523,5.94286,0.001
-4.73647,0.819123,0.00300881,9,695,0,9.10095,0.509724,0.892328,1.6868,-0.643941,-3.44915,-0.326667,1.61067,-5.67789,0.326001,0.337047,0.45382,0.384799,0.556797,0.645303,1.00055,4.77723,3.49689,5.8705,5.35398,5.96008,5.98191,5.83797,0.001
-4.73647,0.275401,0.00300881,2,3,0,10.3114,0.509724,0.892328,1.6868,-0.643941,-3.44915,-0.326667,1.61067,-5.67789,0.326001,0.337047,0.45382,0.384799,0.556797,0.645303,1.00055,4.77723,3.49689,5.8705,5.35398,5.96008,5.98191,5.83797,0.001
-5.43489,0.999871,0.00300881,10,1023,0,7.80642,0.512766,0.894425,1.6807,-0.639385,-3.45435,-0.335141,1.61838,-5.20434,0.323789,0.33592,0.455443,0.386007,0.555552,0.645244,1.00154,5.77417,5.37803,3.76257,5.98553,4.88581,5.9871,4.80719,0.001
-4.52442,0.998109,0.00300881,10,1023,0,7.80311,0.518003,0.895105,1.64394,-0.646189,-3.39787,-0.325496,1.59431,-5.02138,0.322063,0.334246,0.452628,0.387284,0.557139,0.645665,0.999462,3.15353,5.82697,5.74015,5.06615,5.98363,5.8737,5.84391,0.001
-3.83643,0.982532,0.00300881,8,255,0,6.8799,0.514345,0.895598,1.65467,-0.653326,-3.40164,-0.317828,1.59088,-4.85051,0.32355,0.334983,0.451191,0.385113,0.55772,0.64476,0.999124,5.58893,5.97475,3.69462,5.65871,5.75544,5.8986,5.60519,0.001
-2.34189,0.978036,0.00300881,5,47,0,4.81356,0.514553,0.895192,1.65509,-0.653476,-3.40299,-0.318133,1.59171,-4.85453,0.324174,0.335764,0.452178,0.385513,0.557129,0.644323,0.998872,5.95229,5.53863,5.32112,5.9037,5.98459,5.61741,5.3531,0.001
-0.616879,0.995549,0.00300881,10,1023,0,4.85377,0.506473,0.87982,1.7039,-0.609225,-3.48148,-0.34878,1.62841,-4.24566,0.324856,0.334903,0.453264,0.386329,0.556575,0.64454,0.999735,5.90401,5.98496,5.98639,5.90777,5.88214,5.78059,5.95371,0.001
-2.99009,0.913797,0.00300881,7,255,0,4.74376,0.50797,0.881685,1.70175,-0.606302,-3.48522,-0.354111,1.63293,-4.26794,0.323374,0.334128,0.454152,0.386686,0.556816,0.643881,1.00108,5.41642,5.75284,5.65349,5.7,5.96433,5.13876,5.40073,0.001
-2.69997,0.992515,0.00300881,8,511,0,4.16159,0.504999,0.878576,1.69781,-0.608972,-3.46316,-0.346005,1.61921,-4.17647,0.32443,0.334934,0.452961,0.384769,0.558314,0.644721,0.99863,5.98872,5.9817,5.9195,5.32005,5.17411,5.88114,5.05033,0.001
-1.11268,0.948764,0.00300881,9,1023,0,8.34949,0.509051,0.884786,1.68971,-0.618639,-3.4628,-0.344291,1.62178,-4.18404,0.323515,0.334607,0.453722,0.385932,0.556691,0.64611,0.999932,5.55715,5.9673,5.91328,5.9888,5.92891,5.56097,5.98648,0.001
-4.25283,0.956499,0.00300881,6,127,0,6.57477,0.509667,0.884803,1.69131,-0.617475,-3.46292,-0.344615,1.62095,-4.19484,0.3244,0.335284,0.454089,0.386698,0.558775,0.644091,1.00165,5.98783,5.87861,5.70303,5.6908,4.47903,5.39067,4.63277,0.001
-2.86196,0.996846,0.00300881,5,31,0,5.854,0.509744,0.884613,1.68973,-0.617043,-3.46302,-0.344401,1.62132,-4.1965,0.323449,0.333891,0.452379,0.386608,0.557976,0.645871,1.00098,5.49292,5.56191,5.53382,5.75599,5.5481,5.75364,5.50721,0.001
-1.8815,0.953992,0.00300881,10,1023,0,7.0921,0.512407,0.891981,1.68019,-0.636415,-3.44956,-0.334128,1.61483,-3.78993,0.324301,0.335706,0.45415,0.386401,0.556751,0.645115,1.00133,5.97859,5.59144,5.6552,5.87583,5.94781,5.98638,5.09825,0.001
-2.10853,0.916161,0.00300881,7,127,0,3.74414,0.512958,0.893276,1.67836,-0.637466,-3.44894,-0.33434,1.61519,-3.76716,0.323601,0.335136,0.453861,0.386296,0.556661,0.645099,1.00163,5.63328,5.93738,5.84966,5.92032,5.91803,5.9851,4.66268,0.001
-2.60612,0.735149,0.00300881,10,1023,0,6.71406,0.503715,0.879268,1.71899,-0.606892,-3.50136,-0.350433,1.63562,-3.81187,0.325348,0.334847,0.452769,0.385358,0.556962,0.646962,1.00063,5.58034,5.9883,5.82959,5.82727,5.986,4.41005,5.78984,0.001
-1.51806,0.999094,0.00300881,10,1023,0,5.44894,0.510586,0.88588,1.67467,-0.626611,-3.43424,-0.33622,1.60784,-3.40614,0.323927,0.335309,0.453483,0.385865,0.557572,0.644359,0.99884,5.85485,5.86687,5.97768,5.98695,5.84549,5.64768,5.31658,0.001
-3.14846,0.957719,0.00300881,10,1023,0,4.64754,0.511505,0.8928,1.68207,-0.639592,-3.45326,-0.331915,1.61584,-3.20154,0.323634,0.334639,0.452527,0.385528,0.555154,0.646159,1.00035,5.66031,5.97333,5.66388,5.90984,4.21664,5.51439,5.92835,0.001
-2.03807,0.986556,0.00300881,5,63,0,4.91413,0.511888,0.893103,1.68262,-0.64009,-3.45404,-0.331609,1.61588,-3.19654,0.323985,0.334866,0.452592,0.385884,0.555568,0.645579,1.0009,5.88343,5.98751,5.71384,5.98793,4.91001,5.91121,5.58323,0.001
-5.44386,0.979165,0.00300881,10,1023,0,8.47044,0.51425,0.893695,1.67623,-0.635341,-3.44935,-0.336254,1.61633,-2.39497,0.322925,0.334248,0.453164,0.387051,0.557335,0.645426,1.00257,4.83412,5.82826,5.97455,5.35562,5.94447,5.95988,2.67423,0.001
-6.23168,0.99986,0.00300881,10,1023,0,10.3027,0.523262,0.907633,1.63362,-0.675242,-3.38776,-0.310603,1.58865,-1.24574,0.323218,0.33586,0.453509,0.388063,0.556239,0.645447,1.00209,5.23635,5.44296,5.97334,3.70498,5.67042,5.95455,3.79794,0.001
-4.77788,0.909526,0.00300881,7,127,0,10.344,0.522548,0.908052,1.62886,-0.676913,-3.37755,-0.309486,1.58442,-1.21891,0.322579,0.336035,0.454203,0.386805,0.556055,0.644234,1.001,4.24941,5.2446,5.61055,5.60266,5.50616,5.53601,5.48447,0.001
-6.27861,0.963695,0.00300881,8,511,0,9.37005,0.522715,0.905348,1.63168,-0.669524,-3.38255,-0.31291,1.58644,-1.23671,0.322662,0.335243,0.452914,0.387916,0.557259,0.643872,1.00176,4.39942,5.89721,5.90076,4.00896,5.96423,5.12705,4.43568,0.001
-3.20639,0.98026,0.00300881,10,1023,0,9.96909,0.504078,0.874753,1.72225,-0.588456,-3.51347,-0.365011,1.64513,-1.77596,0.32433,0.334407,0.454769,0.386805,0.557769,0.644793,1.00159,5.98225,5.90584,4.95803,5.60254,5.72071,5.9118,4.73048,0.001
-3.40987,0.960087,0.00300881,8,511,0,5.84117,0.501213,0.878358,1.72454,-0.604998,-3.50468,-0.351022,1.63582,-1.82033,0.325018,0.334536,0.452272,0.383787,0.557139,0.644485,1.00014,5.82445,5.95002,5.42611,3.70081,5.98358,5.74372,5.97913,0.001
-6.51306,0.921358,0.00300881,10,1023,0,9.72565,0.504602,0.880636,1.72733,-0.598257,-3.52753,-0.362343,1.65126,-1.75062,0.323419,0.333349,0.453715,0.386082,0.555843,0.644478,1.00275,5.46312,4.9138,5.916,5.97669,5.27638,5.7389,2.22088,0.001
-5.4468,0.999488,0.00300881,8,255,0,9.38636,0.504223,0.878164,1.72759,-0.596321,-3.52805,-0.36233,1.65147,-1.68957,0.324056,0.333707,0.453772,0.386539,0.554671,0.646352,1.00134,5.91354,5.37504,5.89271,5.80059,3.19035,5.30806,5.09174,0.001
-4.51184,0.999986,0.00300881,9,1023,0,11.5341,0.510076,0.877534,1.68839,-0.601692,-3.46498,-0.353198,1.62455,-1.42919,0.323742,0.333981,0.453282,0.388629,0.55735,0.645074,0.999523,5.74203,5.64141,5.98752,2.33514,5.93988,5.98267,5.87504,0.001
-4.5552,0.975965,0.00300881,10,1023,0,7.65165,0.515432,0.890511,1.64821,-0.645308,-3.3926,-0.321055,1.58825,-0.803958,0.324554,0.336035,0.452556,0.38698,0.557623,0.645015,0.997689,5.98283,5.24463,5.68687,5.43316,5.81738,5.97433,3.31773,0.001
-3.18485,0.85188,0.00300881,10,1023,0,9.85591,0.506047,0.888228,1.7032,-0.627857,-3.47639,-0.338919,1.62428,-0.998683,0.324389,0.335293,0.453386,0.383661,0.556439,0.645085,1.00067,5.98728,5.87467,5.98741,3.42336,5.81003,5.98381,5.76494,0.001
-3.63355,0.840823,0.00300881,10,1023,0,7.22076,0.498501,0.86973,1.73636,-0.582568,-3.52307,-0.365629,1.64654,-1.60261,0.325405,0.335215,0.454768,0.384513,0.557643,0.646353,0.999552,5.52747,5.90857,4.95917,4.98997,5.80499,5.30636,5.88847,0.001
-4.07288,0.837309,0.00300881,8,351,0,7.38452,0.498313,0.867528,1.73982,-0.579887,-3.52578,-0.364886,1.64567,-1.6289,0.326355,0.334971,0.45307,0.385409,0.558459,0.643803,0.999905,4.16387,5.97656,5.95425,5.8551,4.97743,5.03424,5.98434,0.001
-1.96804,0.958848,0.00300881,7,255,0,5.37832,0.50053,0.868619,1.72873,-0.577855,-3.51976,-0.369447,1.64768,-1.62929,0.324009,0.333707,0.453931,0.385778,0.556413,0.645659,0.998846,5.89384,5.37473,5.81023,5.97789,5.79423,5.87676,5.32259,0.001
-0.614298,0.981651,0.00300881,10,1023,0,3.2327,0.502316,0.873379,1.72313,-0.590663,-3.50851,-0.360405,1.64053,-2.01377,0.324695,0.334136,0.453038,0.385823,0.557547,0.645561,1.00012,5.95739,5.75868,5.94515,5.98348,5.85884,5.91814,5.98179,0.001
-1.41754,0.889345,0.00300881,7,255,0,2.9454,0.503239,0.873464,1.72374,-0.592207,-3.51111,-0.359493,1.64132,-2.01706,0.325608,0.334725,0.45327,0.386821,0.557093,0.644616,1.00039,5.31184,5.98479,5.98681,5.58817,5.98727,5.82679,5.9147,0.001
-1.44373,0.999399,0.00300881,10,1023,0,3.36266,0.506698,0.878319,1.70589,-0.603698,-3.48787,-0.353464,1.63271,-1.91341,0.324796,0.334992,0.454163,0.387025,0.55636,0.644759,0.999936,5.92692,5.9731,5.64444,5.38434,5.75959,5.89788,5.98674,0.001
-1.70273,0.890557,0.00300881,8,319,0,3.35732,0.506842,0.878049,1.70627,-0.602132,-3.48704,-0.353732,1.63196,-1.90926,0.324852,0.334806,0.453701,0.387256,0.557748,0.645402,1.00077,5.9057,5.98878,5.92105,5.10432,5.73592,5.9654,5.69282,0.001
-1.80866,0.99885,0.00300881,8,255,0,2.5588,0.504455,0.879596,1.70753,-0.606469,-3.4816,-0.350098,1.62786,-1.9549,0.324122,0.334456,0.453003,0.384751,0.558259,0.644769,1.00019,5.93695,5.92432,5.93434,5.29804,5.24164,5.90223,5.9703,0.001
-1.0885,0.933153,0.00300881,10,1023,0,3.70281,0.505296,0.87641,1.71292,-0.597529,-3.49933,-0.357605,1.63794,-1.46494,0.324364,0.334183,0.453473,0.386797,0.556196,0.64488,0.999967,5.98556,5.78922,5.97911,5.60935,5.63511,5.94218,5.98829,0.001
-1.30854,0.954194,0.00300881,10,1023,0,5.98268,0.512399,0.895277,1.67475,-0.647694,-3.43693,-0.325347,1.60707,-1.77829,0.324158,0.335423,0.45259,0.385161,0.556505,0.644876,1.00068,5.94771,5.80399,5.71223,5.69609,5.84708,5.94096,5.75783,0.001
-2.7456,0.948003,0.00300881,7,255,0,6.54636,0.515708,0.891956,1.66263,-0.638557,-3.4262,-0.331063,1.60588,-1.74053,0.323701,0.335126,0.453366,0.387835,0.556798,0.646101,1.00034,5.71265,5.94035,5.98827,4.16744,5.96025,5.5696,5.92965,0.001
-2.53609,0.940153,0.00300881,7,255,0,5.53134,0.513331,0.893727,1.66628,-0.640646,-3.42586,-0.330342,1.60477,-1.76121,0.322817,0.334912,0.453481,0.3854,0.557544,0.643985,1.00048,4.66373,5.98411,5.97791,5.85073,5.86033,5.26804,5.87291,0.001
-1.42814,0.995079,0.00300881,5,63,0,4.37715,0.513481,0.892594,1.66601,-0.641947,-3.42644,-0.32866,1.60478,-1.7609,0.323614,0.335396,0.453506,0.385974,0.556124,0.645772,0.999339,5.64429,5.82015,5.97389,5.98768,5.57236,5.81678,5.77055,0.001
-0.956621,0.964009,0.00300881,10,1023,0,3.66562,0.511449,0.889238,1.67989,-0.631991,-3.44544,-0.334563,1.61232,-1.35518,0.324286,0.335302,0.453189,0.386261,0.557576,0.645964,1.00066,5.97626,5.87002,5.97843,5.93254,5.84372,5.68534,5.77182,0.001
-4.181,0.95189,0.00300881,9,799,0,8.06812,0.513895,0.893123,1.66876,-0.645645,-3.42463,-0.323566,1.60064,-1.46105,0.325304,0.335989,0.452152,0.386733,0.558591,0.644592,1.00112,5.61961,5.29959,5.29095,5.66274,4.78066,5.81276,5.36648,0.001
-1.13802,0.997573,0.00300881,10,1023,0,6.96206,0.507101,0.883941,1.69574,-0.61913,-3.46768,-0.342801,1.62209,-1.13269,0.323958,0.334648,0.452981,0.38503,0.556356,0.645025,0.999362,5.87052,5.97485,5.92687,5.58725,5.75679,5.97592,5.78561,0.001
-1.38476,0.968309,0.00300881,10,1023,0,3.92099,0.510994,0.884706,1.67896,-0.62313,-3.44551,-0.339298,1.6135,-0.778352,0.324209,0.33512,0.453393,0.38694,0.556605,0.644644,0.999039,5.96109,5.94226,5.98706,5.47453,5.8957,5.84263,5.52664,0.001
-2.21903,0.994268,0.00300881,7,223,0,8.22435,0.511351,0.890655,1.68462,-0.631025,-3.45939,-0.338679,1.62024,-0.781139,0.323312,0.334652,0.453682,0.386027,0.555676,0.644696,1.00085,5.34711,5.97556,5.92797,5.98375,5.06322,5.86908,5.62973,0.001
-1.85859,0.863462,0.00300881,10,1023,0,4.5359,0.511989,0.889781,1.67554,-0.631894,-3.44335,-0.33626,1.61337,-0.376197,0.323212,0.334816,0.453696,0.386065,0.556033,0.64606,0.999705,5.22937,5.98882,5.92289,5.97914,5.4848,5.60578,5.94526,0.001
-3.76684,0.999154,0.00300881,7,255,0,8.23692,0.509717,0.886398,1.67146,-0.630531,-3.42454,-0.332137,1.60239,-0.372684,0.323748,0.335265,0.452893,0.384704,0.557727,0.644843,0.997907,5.7461,5.88771,5.8917,5.24225,5.75065,5.93019,3.79825,0.001
-1.93959,0.734861,0.00300881,7,255,0,7.7095,0.512753,0.889199,1.67395,-0.634044,-3.43736,-0.332129,1.60869,-0.356712,0.324455,0.335211,0.452599,0.387004,0.557402,0.646471,1.00022,5.98876,5.91029,5.7194,5.40775,5.92222,5.16194,5.96441,0.001
-2.53676,0.857306,0.00300881,10,1023,0,7.32978,0.506146,0.88604,1.70868,-0.618701,-3.48938,-0.345949,1.63158,-0.566899,0.324055,0.334665,0.453463,0.384677,0.556802,0.64588,1.00161,5.91284,5.97766,5.98039,5.20925,5.96131,5.7473,4.69145,0.001
-7.02141,0.869737,0.00300881,10,1023,0,13.5826,0.497863,0.860552,1.75642,-0.560806,-3.56349,-0.379015,1.6649,0.217046,0.326849,0.334093,0.452932,0.388268,0.555891,0.644431,0.999878,3.09752,5.72833,5.90839,3.24729,5.33205,5.70415,5.98134,0.001
-6.43055,0.812745,0.00300881,7,127,0,10.736,0.496248,0.865397,1.75244,-0.561232,-3.55893,-0.384277,1.66694,0.172525,0.322903,0.332878,0.455199,0.384484,0.556079,0.645422,1.00003,4.80007,4.11249,4.24856,4.94947,5.53009,5.96084,5.98829,0.001
-4.21524,0.963303,0.00300881,7,239,0,9.21853,0.496573,0.864697,1.75238,-0.560326,-3.55771,-0.383849,1.66587,0.177777,0.323393,0.333041,0.454923,0.385029,0.556912,0.645844,1.00045,5.43575,4.41557,4.72507,5.58657,5.98105,5.77156,5.88948,0.001
-3.27068,0.999376,0.00300881,7,255,0,9.87222,0.49686,0.866056,1.75317,-0.56434,-3.55899,-0.381335,1.66565,0.146405,0.323759,0.33318,0.454586,0.385083,0.556612,0.645683,1.0007,5.7542,4.65209,5.20406,5.6333,5.89847,5.86488,5.74268,0.001
-2.291,0.999711,0.00300881,10,1023,0,5.30562,0.496267,0.865067,1.75427,-0.563587,-3.55742,-0.380423,1.66387,0.513538,0.324165,0.333297,0.454134,0.38498,0.55726,0.645114,1.00064,5.94971,4.83632,5.66808,5.54182,5.96403,5.98631,5.78302,0.001
-1.55479,0.999966,0.00300881,6,127,0,3.00455,0.497299,0.86446,1.75415,-0.564884,-3.55953,-0.379141,1.66449,0.523564,0.3252,0.333827,0.454114,0.386237,0.556338,0.645257,1.00041,5.70345,5.50047,5.68414,5.94047,5.74474,5.98621,5.9061,0.001
-4.47952,0.99577,0.00300881,10,1023,0,5.92342,0.485213,0.846388,1.81004,-0.519008,-3.63566,-0.407,1.69669,1.09437,0.326567,0.333312,0.454233,0.384921,0.557302,0.645285,1.0003,3.73715,4.85969,5.5838,5.48417,5.95376,5.98385,5.94252,0.001
-2.98406,0.998655,0.00300881,10,1023,0,7.66539,0.497727,0.866875,1.75716,-0.567235,-3.56636,-0.379245,1.66758,1.35351,0.324891,0.333459,0.453871,0.386186,0.55664,0.645392,1.00178,5.889,5.0699,5.84415,5.95501,5.91,5.96748,4.40114,0.001
-2.98242,0.993306,0.00300881,10,1023,0,5.10401,0.501388,0.866155,1.733,-0.569581,-3.52983,-0.374552,1.65262,0.983838,0.324327,0.333168,0.453246,0.38757,0.557497,0.645448,1.00023,5.9819,4.63346,5.98501,4.63709,5.88311,5.95422,5.96155,0.001
-3.7248,0.968368,0.00300881,4,15,0,5.75038,0.50138,0.866161,1.73294,-0.569447,-3.52995,-0.374477,1.65255,0.984099,0.32413,0.332823,0.452754,0.387542,0.557465,0.645075,1.00022,5.93951,4.00542,5.82098,4.68319,5.89709,5.98273,5.96506,0.001
-2.5983,0.996372,0.00300881,8,383,0,8.21054,0.499914,0.872164,1.74453,-0.584997,-3.54369,-0.365977,1.65516,0.962739,0.32546,0.333917,0.452638,0.385902,0.556612,0.645712,1.00149,5.47272,5.58549,5.74702,5.98854,5.8986,5.84997,4.87898,0.001
-3.08644,0.883679,0.00300881,10,1023,0,9.11072,0.505668,0.872801,1.6986,-0.591077,-3.47296,-0.358884,1.62763,0.474424,0.323583,0.334193,0.454068,0.386709,0.557879,0.64491,0.998291,5.61775,5.7956,5.71867,5.68259,5.63475,5.95091,4.52919,0.001
-3.76654,0.94887,0.00300881,7,127,0,4.53646,0.505476,0.872568,1.69928,-0.589852,-3.47187,-0.359035,1.6267,0.471994,0.323643,0.334159,0.453856,0.386652,0.55911,0.645206,0.998916,5.66755,5.77383,5.85245,5.72547,3.83983,5.9886,5.40159,0.001
-1.91573,0.985134,0.00300881,9,1023,0,6.90659,0.50343,0.875169,1.71406,-0.5946,-3.49768,-0.359424,1.63753,0.62022,0.323811,0.33426,0.454193,0.385436,0.556154,0.6448,0.998988,5.7884,5.83481,5.61923,5.8686,5.59885,5.91474,5.47687,0.001
-1.07634,0.998013,0.00300881,4,31,0,3.20887,0.503516,0.875186,1.71465,-0.594206,-3.4972,-0.359488,1.63704,0.618376,0.324143,0.334612,0.454504,0.385585,0.557061,0.644749,0.999609,5.94339,5.96826,5.30409,5.93057,5.98854,5.89356,5.91246,0.001
-2.38142,0.852095,0.00300881,9,895,0,7.84806,0.500405,0.867849,1.73258,-0.579373,-3.52321,-0.366406,1.64708,0.496455,0.32526,0.33393,0.452682,0.386444,0.556828,0.646495,0.999183,5.65642,5.5972,5.77672,5.85456,5.96691,5.13045,5.6548,0.001
-2.77328,0.999068,0.00300881,8,383,0,4.64669,0.500063,0.870031,1.72792,-0.58023,-3.51551,-0.368151,1.64557,0.490783,0.323797,0.334009,0.454484,0.384864,0.557324,0.646254,0.99922,5.77934,5.66401,5.32736,5.42487,5.94756,5.41732,5.68439,0.001
-3.0006,0.995212,0.00300881,10,1023,0,6.98395,0.511633,0.893407,1.67537,-0.637789,-3.43925,-0.333286,1.61063,0.453419,0.322761,0.33488,0.453815,0.384694,0.557513,0.645001,1.00098,4.57118,5.98672,5.87272,5.22968,5.8754,5.97178,5.50643,0.001
-2.29912,0.975444,0.00300881,10,1023,0,4.62299,0.504416,0.879402,1.7082,-0.60255,-3.48674,-0.354783,1.63227,0.318065,0.323221,0.334156,0.45403,0.384627,0.557572,0.645255,1.00012,5.24054,5.77179,5.74638,5.14516,5.84562,5.98635,5.98179,0.001
-4.62793,0.904869,0.00300881,10,1023,0,7.00426,0.511016,0.890497,1.68024,-0.627837,-3.45092,-0.340899,1.61783,0.235252,0.322154,0.334317,0.454328,0.385165,0.557089,0.646274,1.0009,3.36469,5.86479,5.49424,5.69917,5.98745,5.39633,5.58045,0.001
-4.62575,0.762248,0.00300881,9,1023,0,11.3893,0.507145,0.879968,1.69268,-0.614302,-3.45911,-0.342646,1.61721,0.347585,0.324979,0.3351,0.45254,0.386023,0.557169,0.642774,0.998507,5.8457,5.94805,5.6743,5.98408,5.98012,3.0828,4.87453,0.001
-6.51337,0.999897,0.00300881,10,1023,0,9.55742,0.504022,0.872146,1.69899,-0.594141,-3.46442,-0.354014,1.62149,1.22682,0.324511,0.335071,0.453916,0.385614,0.559147,0.646821,0.997719,5.98658,5.95598,5.81913,5.94025,3.76279,4.65096,3.38645,0.001
-2.83632,0.997612,0.00300881,7,127,0,7.65419,0.505605,0.872934,1.69965,-0.594935,-3.47098,-0.354747,1.62487,1.2304,0.3248,0.334938,0.453716,0.386929,0.558284,0.645379,0.998388,5.92571,5.98121,5.91567,5.48578,5.21181,5.96998,4.68934,0.001
-6.1033,0.938898,0.00300881,10,1023,0,10.5049,0.515633,0.888423,1.65159,-0.629475,-3.40706,-0.336072,1.59987,2.34203,0.322532,0.335213,0.455014,0.387488,0.557915,0.644245,0.998865,4.15969,5.90963,4.57652,4.76867,5.60341,5.54643,5.34517,0.001
