# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = m7x462s_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.2s_data_3.R
# init = 2 (Default)
# random
#   seed = 2827660791 (Default)
# output
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.2s_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4
# stanc_version = stanc3 fa623df
# stancflags = --warn-pedantic --O
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,b.6,log_sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,sigma
-2.8212,0.990136,0.00263518,10,1023,0,8.35501,0.506315,0.875537,1.70109,-0.595714,-3.4764,-0.356711,1.62833,-2.30202,0.324068,0.334575,0.454155,0.38684,0.558945,0.645503,1.00003,5.91783,5.96012,5.65116,5.57065,4.16852,5.93825,5.9884,0.001
-4.11355,0.885895,0.00263518,8,511,0,6.29527,0.504103,0.875283,1.70454,-0.602254,-3.47664,-0.350081,1.62536,-2.31285,0.324589,0.334312,0.45213,0.385455,0.556727,0.644142,0.997784,5.97836,5.86249,5.26449,5.8777,5.94087,5.44432,3.5344,0.001
-4.42178,0.998938,0.00263518,10,1023,0,6.64859,0.511797,0.891095,1.66802,-0.644336,-3.41987,-0.324133,1.59893,-2.41456,0.325257,0.336843,0.453732,0.385301,0.55701,0.643961,0.998644,5.65831,3.93288,5.90931,5.79381,5.98844,5.24011,5.06889,0.001
-1.46338,0.995966,0.00263518,7,159,0,7.94472,0.513079,0.890732,1.66359,-0.639477,-3.41802,-0.327807,1.59995,-2.42257,0.323799,0.335282,0.45271,0.385942,0.557512,0.644349,0.999108,5.78046,5.8799,5.79442,5.98869,5.87593,5.63922,5.59142,0.001
-3.10376,0.988367,0.00263518,10,1023,0,6.52986,0.503257,0.874003,1.71563,-0.589211,-3.49863,-0.363215,1.63873,-2.39328,0.323958,0.334818,0.455496,0.385647,0.557969,0.645578,1.00004,5.87053,5.98881,3.64983,5.9499,5.55487,5.91152,5.98805,0.001
-2.92851,0.969316,0.00263518,10,1023,0,6.42025,0.499643,0.873542,1.73278,-0.58946,-3.52174,-0.363359,1.64654,-2.38523,0.324503,0.334636,0.454504,0.384124,0.55637,0.644492,0.999711,5.98711,5.97276,5.30309,4.36484,5.76645,5.74857,5.94719,0.001
-2.64721,0.90116,0.00263518,10,1023,0,5.28986,0.503974,0.876055,1.72444,-0.597672,-3.51386,-0.35719,1.64242,-2.23019,0.325906,0.335102,0.453616,0.386908,0.556781,0.645927,1.00111,4.92058,5.94767,5.94899,5.50691,5.95611,5.71353,5.37707,0.001
-3.85289,0.998433,0.00263518,8,383,0,6.44511,0.50214,0.868466,1.72228,-0.584862,-3.5072,-0.361608,1.63982,-2.22137,0.325754,0.334559,0.452858,0.387078,0.556346,0.645819,0.998184,5.13084,5.95604,5.87584,5.325,5.74981,5.78818,4.33904,0.001
-2.79007,0.992842,0.00263518,10,1023,0,7.95866,0.50719,0.882345,1.70663,-0.615613,-3.48439,-0.344213,1.62772,-2.15767,0.32574,0.335088,0.45225,0.386717,0.557464,0.644959,1.00127,5.14948,5.95148,5.40149,5.67626,5.89787,5.96322,5.18676,0.001
-2.02291,0.905271,0.00263518,10,1023,0,6.33663,0.499251,0.870374,1.74148,-0.583931,-3.5348,-0.364782,1.6505,-2.09623,0.325726,0.334246,0.452625,0.385575,0.556851,0.644151,1.00039,5.16749,5.82696,5.73786,5.92709,5.97156,5.45398,5.91128,0.001
-2.28695,0.996064,0.00263518,10,1023,0,9.95513,0.49466,0.859915,1.76278,-0.556717,-3.5675,-0.382491,1.667,-1.848,0.326063,0.334341,0.454345,0.385908,0.556769,0.645758,0.999673,4.67831,5.87658,5.47733,5.98866,5.95281,5.82471,5.93543,0.001
-4.33569,0.748641,0.00263518,10,1023,0,6.86924,0.49122,0.851795,1.78215,-0.535308,-3.59902,-0.395521,1.68122,-1.87607,0.325883,0.332738,0.452778,0.386546,0.556393,0.644348,0.999471,4.95363,3.83301,5.83489,5.79649,5.78162,5.63829,5.84875,0.001
-5.68175,0.872604,0.00263518,8,511,0,9.13873,0.490176,0.851513,1.77322,-0.536354,-3.57656,-0.392962,1.67132,-1.87322,0.325468,0.333594,0.454168,0.384822,0.558436,0.646777,0.99851,5.46527,5.24319,5.64045,5.37959,5.00972,4.72247,4.87882,0.001
-2.67362,0.966176,0.00263518,10,1023,0,10.0578,0.491277,0.854524,1.78101,-0.542245,-3.59441,-0.391299,1.67833,-1.9229,0.326248,0.333492,0.453368,0.38584,0.556929,0.645533,0.999963,4.36153,5.11429,5.98823,5.98514,5.98299,5.92824,5.98813,0.001
-3.02499,0.844422,0.00263518,6,79,0,4.614,0.490154,0.855227,1.78103,-0.542817,-3.59227,-0.391296,1.67744,-1.92609,0.32545,0.333167,0.453424,0.384526,0.557016,0.645299,0.999622,5.48366,4.63145,5.98467,5.00917,5.98858,5.98232,5.91727,0.001
-1.691,0.92247,0.00263518,10,1023,0,5.25004,0.501403,0.872828,1.73516,-0.586046,-3.53197,-0.365793,1.65147,-1.99829,0.32468,0.333696,0.453045,0.386141,0.556228,0.644597,1.00087,5.9611,5.36246,5.94738,5.96565,5.66138,5.81574,5.61428,0.001
-2.034,0.964812,0.00263518,10,1023,0,5.61247,0.505045,0.882861,1.71331,-0.613499,-3.49675,-0.348241,1.63444,-1.78103,0.324356,0.334327,0.452703,0.384997,0.555683,0.644693,1.00054,5.98487,5.86979,5.78986,5.55699,5.07223,5.86771,5.84184,0.001
-5.10015,0.753845,0.00263518,10,1023,0,8.58137,0.501669,0.870578,1.71753,-0.582006,-3.49579,-0.365293,1.63649,-1.81215,0.323922,0.33443,0.454644,0.385275,0.559716,0.644691,0.999834,5.85242,5.91488,5.13023,5.77675,2.40086,5.8668,5.97501,0.001
-3.68899,0.906607,0.00263518,10,1023,0,7.44226,0.5085,0.880812,1.68667,-0.610381,-3.45835,-0.348423,1.62088,-1.77877,0.322934,0.334067,0.453583,0.386129,0.556238,0.644226,0.99836,4.84827,5.70902,5.95756,5.96827,5.66988,5.52848,4.6448,0.001
-4.58988,0.994507,0.00263518,10,1023,0,9.11386,0.50643,0.885612,1.70592,-0.616218,-3.48777,-0.34759,1.6318,-1.88921,0.32293,0.333432,0.452424,0.384664,0.556486,0.645934,1.00122,4.84264,5.03243,5.57497,5.19245,5.83719,5.70822,5.23908,0.001
-7.78389,0.959447,0.00263518,4,15,0,9.17765,0.506443,0.885557,1.70564,-0.615804,-3.48824,-0.347626,1.63201,-1.88896,0.322509,0.332763,0.451563,0.384632,0.556308,0.646117,1.0011,4.11533,3.88459,4.42226,5.15196,5.72331,5.55432,5.3812,0.001
-9.62971,0.987992,0.00263518,10,1023,0,16.8667,0.501753,0.866626,1.73061,-0.576711,-3.52145,-0.369339,1.64757,-2.06956,0.326709,0.336131,0.455934,0.387898,0.557088,0.644009,0.999589,3.42444,5.12221,2.60798,4.04523,5.98754,5.29685,5.9044,0.001
-12.5549,0.881947,0.00263518,10,1023,0,15.7038,0.496808,0.859825,1.75194,-0.557921,-3.5557,-0.379425,1.66167,-2.20814,0.324542,0.331568,0.450185,0.386869,0.555948,0.644386,0.998682,5.98408,0.717728,1.03354,5.54395,5.39615,5.66978,5.11996,0.001
-2.19321,0.961993,0.00263518,7,239,0,14.9027,0.49677,0.86285,1.75189,-0.561696,-3.55259,-0.379822,1.66148,-2.20991,0.325122,0.333965,0.454347,0.38596,0.557557,0.646486,1.00013,5.75959,5.62746,5.47516,5.98823,5.85356,5.14269,5.98009,0.001
-1.56218,0.99637,0.00263518,10,1023,0,3.30048,0.500432,0.869932,1.73745,-0.577938,-3.53394,-0.370493,1.65315,-2.23189,0.324517,0.333704,0.453641,0.386139,0.557335,0.646001,1.00089,5.98622,5.3724,5.94148,5.96609,5.9445,5.65609,5.5901,0.001
-1.02654,0.999841,0.00263518,10,1023,0,5.30942,0.50265,0.873336,1.72651,-0.588626,-3.51733,-0.363198,1.64534,-2.08625,0.324778,0.334218,0.45362,0.386397,0.55707,0.646003,1.00065,5.93305,5.81047,5.94783,5.87797,5.98828,5.65406,5.78002,0.001
-1.66412,0.950516,0.00263518,9,767,0,6.01021,0.498008,0.866983,1.73773,-0.575721,-3.52668,-0.369224,1.64857,-2.08088,0.324799,0.334098,0.453567,0.384837,0.557386,0.645524,0.998991,5.92579,5.73226,5.96142,5.39571,5.92789,5.93133,5.48018,0.001
-1.64735,0.931681,0.00263518,8,319,0,3.55165,0.499777,0.868636,1.74122,-0.577335,-3.53661,-0.36955,1.65285,-2.0893,0.325557,0.334273,0.453455,0.386382,0.55768,0.64496,1.00094,5.36958,5.84201,5.9814,5.88503,5.78243,5.96352,5.54787,0.001
-1.66365,0.998543,0.00263518,9,1023,0,5.05533,0.497649,0.86426,1.7475,-0.564906,-3.54905,-0.378724,1.66067,-2.11909,0.324568,0.333652,0.454307,0.385945,0.556305,0.645463,0.999552,5.98119,5.31245,5.5145,5.98864,5.72052,5.95036,5.88849,0.001
-4.21202,0.68615,0.00263518,8,479,0,7.31093,0.497611,0.862871,1.74104,-0.566168,-3.53244,-0.374749,1.65213,-2.1191,0.325356,0.334515,0.454438,0.385863,0.557829,0.647215,0.998843,5.57347,5.94387,5.37886,5.98683,5.67488,3.92938,5.31963,0.001
-4.56559,0.909223,0.00263518,9,863,0,8.28204,0.497656,0.865781,1.74696,-0.566601,-3.54918,-0.378439,1.66121,-2.13975,0.323858,0.333166,0.454115,0.385402,0.556363,0.647307,0.999823,5.81664,4.63007,5.68323,5.8518,5.76191,3.73735,5.97324,0.001
-2.77529,0.922422,0.00263518,10,1023,0,7.90262,0.496874,0.862647,1.75506,-0.562304,-3.56069,-0.379795,1.66463,-2.09507,0.325311,0.333527,0.453424,0.386456,0.555845,0.644113,0.999708,5.61351,5.15898,5.98471,5.84826,5.27884,5.41454,5.94626,0.001
-2.95009,0.845859,0.00263518,10,1023,0,8.82808,0.496091,0.859111,1.75693,-0.553679,-3.56381,-0.384977,1.66713,-2.13447,0.325238,0.333551,0.454075,0.386781,0.555964,0.644651,0.999129,5.67391,5.18973,5.71373,5.62352,5.41353,5.84615,5.60986,0.001
-3.26016,0.853739,0.00263518,8,319,0,5.62145,0.49569,0.85863,1.75721,-0.550524,-3.56,-0.385892,1.66502,-2.13666,0.325082,0.333421,0.453876,0.386508,0.558633,0.646005,1.00035,5.78576,5.01801,5.84132,5.81957,4.71536,5.65266,5.92751,0.001
-1.64835,0.999999,0.00263518,10,1023,0,7.99304,0.505897,0.8757,1.70494,-0.59789,-3.48539,-0.355934,1.63215,-2.06179,0.324208,0.334335,0.45363,0.38683,0.556654,0.646164,0.9991,5.96075,5.87351,5.94487,5.58003,5.91539,5.50997,5.5837,0.001
-1.6512,0.996676,0.00263518,10,1023,0,5.17433,0.500504,0.871537,1.73705,-0.583203,-3.53048,-0.366446,1.65017,-2.16175,0.325037,0.334086,0.453318,0.385857,0.557789,0.645487,1.00125,5.8133,5.72344,5.98869,5.98647,5.7058,5.94329,5.20673,0.001
-0.484502,0.907555,0.00263518,10,1023,0,3.58329,0.504332,0.877107,1.71472,-0.599478,-3.49779,-0.356109,1.63633,-2.17173,0.324653,0.334765,0.453984,0.38593,0.556988,0.644682,1.00023,5.96699,5.98757,5.77684,5.98881,5.98764,5.86227,5.96265,0.001
-0.929912,0.976781,0.00263518,10,1023,0,3.03134,0.50422,0.877806,1.70988,-0.605047,-3.48576,-0.350735,1.62963,-2.20184,0.325081,0.335265,0.453727,0.385352,0.557152,0.644726,0.999406,5.78594,5.88752,5.91128,5.8239,5.98217,5.88355,5.81241,0.001
-3.64075,0.998861,0.00263518,6,63,0,5.15504,0.503603,0.87866,1.7052,-0.604229,-3.47746,-0.351916,1.62722,-2.2004,0.323435,0.33451,0.45395,0.383903,0.557693,0.645464,0.999,5.47945,5.94237,5.79838,3.9433,5.77336,5.94992,5.48876,0.001
-3.17709,0.981736,0.00263518,8,287,0,8.40124,0.506378,0.88023,1.70954,-0.603424,-3.49212,-0.354348,1.63421,-2.23201,0.324097,0.334238,0.453452,0.386414,0.558388,0.645217,1.00191,5.92829,5.82229,5.9818,5.8695,5.07683,5.98831,4.17288,0.001
-2.39268,0.921809,0.00263518,6,111,0,7.69381,0.504988,0.879503,1.71069,-0.605773,-3.49369,-0.352078,1.63417,-2.2313,0.323839,0.333681,0.452329,0.385517,0.555818,0.644755,0.999692,5.8056,5.34571,5.48447,5.90535,5.24561,5.89634,5.94131,0.001
-1.77634,0.91449,0.00263518,5,63,0,3.89978,0.505185,0.879133,1.71164,-0.605814,-3.49324,-0.352157,1.63369,-2.23104,0.325008,0.335142,0.453965,0.385988,0.556436,0.643719,1.00016,5.83004,5.93541,5.7891,5.98688,5.80832,4.91444,5.97652,0.001
-1.79021,0.983099,0.00263518,10,1023,0,3.62809,0.503998,0.876699,1.71662,-0.598451,-3.50014,-0.357058,1.63738,-2.13686,0.324943,0.335181,0.454592,0.385917,0.557009,0.644032,1.0003,5.86439,5.92185,5.19707,5.98878,5.98843,5.32356,5.94309,0.001
-0.883876,0.735923,0.00263518,9,895,0,7.37458,0.50406,0.880103,1.71324,-0.609362,-3.49117,-0.348601,1.63113,-2.13207,0.324944,0.334842,0.452862,0.384905,0.557053,0.644991,1.00016,5.86409,5.98846,5.87764,5.46779,5.98869,5.96988,5.97655,0.001
-2.06524,0.999469,0.00263518,7,159,0,4.61478,0.50332,0.879925,1.71464,-0.609883,-3.48985,-0.347314,1.62952,-2.13137,0.325196,0.334984,0.452585,0.384456,0.557737,0.644904,1.00024,5.70677,5.97446,5.70884,4.90842,5.74374,5.94937,5.96009,0.001
-2.42299,0.922355,0.00263518,10,1023,0,4.76867,0.509334,0.887639,1.69289,-0.622125,-3.4689,-0.343781,1.62436,-2.01692,0.323341,0.334532,0.453819,0.385662,0.557134,0.646241,1.00139,5.37972,5.94877,5.87111,5.95394,5.98414,5.43192,5.02333,0.001
-2.03295,0.992903,0.00263518,10,1023,0,4.46217,0.505368,0.878585,1.69956,-0.604276,-3.47054,-0.351158,1.62445,-2.08207,0.323565,0.334384,0.453545,0.385052,0.558341,0.645365,0.999385,5.60169,5.89613,5.96641,5.60712,5.13913,5.97263,5.79983,0.001
-2.2756,0.837747,0.00263518,6,127,0,5.47508,0.505425,0.877141,1.69984,-0.606414,-3.46989,-0.348185,1.62282,-2.08204,0.324949,0.335212,0.453388,0.38577,0.557079,0.644247,0.998256,5.86151,5.90987,5.9873,5.97669,5.98795,5.54909,4.46782,0.001
-4.53642,0.999648,0.00263518,10,1023,0,6.56906,0.501247,0.864042,1.72524,-0.569007,-3.51631,-0.373656,1.64737,-2.10595,0.324396,0.333845,0.45427,0.387357,0.556345,0.645321,0.997875,5.98766,5.51877,5.55025,4.96432,5.74915,5.97965,3.73182,0.001
-3.25158,0.889997,0.00263518,10,1023,0,10.3614,0.506757,0.883599,1.70537,-0.619984,-3.48412,-0.342415,1.6282,-1.98091,0.325326,0.33513,0.452667,0.385864,0.555395,0.646695,0.999886,5.60004,5.93918,5.76691,5.98691,4.64067,4.84903,5.98233,0.001
-2.89383,0.845261,0.00263518,7,127,0,6.27862,0.506482,0.885014,1.7062,-0.619258,-3.48483,-0.344853,1.62959,-1.98305,0.324862,0.335604,0.454343,0.385153,0.556422,0.646612,1.00088,5.90169,5.6778,5.47952,5.69017,5.79938,4.97045,5.60387,0.001
-1.28226,0.869323,0.00263518,10,1023,0,5.50461,0.502638,0.876531,1.7235,-0.595964,-3.5114,-0.359755,1.64264,-2.01542,0.324517,0.334759,0.454552,0.385249,0.556618,0.645245,1.00049,5.98621,5.98724,5.24664,5.75942,5.90084,5.987,5.86836,0.001
-1.21262,0.835702,0.00263518,7,143,0,3.19959,0.50299,0.876373,1.72417,-0.595811,-3.51241,-0.359525,1.6427,-2.01708,0.324899,0.334873,0.454366,0.385721,0.556976,0.644904,1.00091,5.8853,5.98714,5.45572,5.96781,5.98696,5.94936,5.57311,0.001
-2.97274,0.999333,0.00263518,8,255,0,6.14519,0.504866,0.877138,1.71899,-0.593808,-3.51305,-0.362708,1.6455,-2.02248,0.323393,0.333428,0.453762,0.386537,0.555895,0.645217,1.00093,5.43627,5.02702,5.89674,5.80214,5.33678,5.98831,5.55802,0.001
-3.13888,0.992504,0.00263518,8,511,0,4.95385,0.504647,0.875659,1.71944,-0.590178,-3.51395,-0.36484,1.64642,-2.01569,0.323366,0.333433,0.454026,0.386741,0.556022,0.645742,1.00073,5.40781,5.03472,5.74915,5.6563,5.47353,5.83371,5.72394,0.001
-4.10081,0.944579,0.00263518,9,1023,0,12.3809,0.498731,0.863878,1.72912,-0.569269,-3.51389,-0.371759,1.64418,-1.99428,0.324126,0.333537,0.453311,0.38546,0.557794,0.644292,0.997836,5.93806,5.17184,5.98858,5.88015,5.70223,5.58965,3.64665,0.001
-3.15466,0.914215,0.00263518,4,31,0,6.45157,0.498926,0.863586,1.72985,-0.569121,-3.514,-0.371801,1.64414,-1.99393,0.324882,0.334421,0.454274,0.385851,0.558314,0.644924,0.998217,5.89325,5.91112,5.54605,5.98597,5.17357,5.95467,4.39868,0.001
-2.51318,0.770506,0.00263518,8,255,0,7.30926,0.498801,0.867721,1.73719,-0.575644,-3.52968,-0.370023,1.65036,-1.99669,0.324179,0.333168,0.45261,0.385238,0.556891,0.644443,0.999307,5.95356,4.63218,5.72751,5.75233,5.97816,5.71307,5.74884,0.001
-3.39036,0.978051,0.00263518,6,79,0,6.07616,0.499757,0.867213,1.73991,-0.578273,-3.53247,-0.367562,1.65027,-1.99552,0.326668,0.335278,0.453986,0.386808,0.557205,0.644745,1.00001,3.51663,5.88157,5.77583,5.59942,5.97467,5.89178,5.98871,0.001
-3.17138,0.999516,0.00263518,8,383,0,5.32216,0.499238,0.868333,1.74083,-0.579768,-3.53544,-0.366482,1.65127,-1.9991,0.325363,0.333455,0.451661,0.386018,0.556532,0.645761,0.99975,5.56736,5.06434,4.59,5.98454,5.86125,5.82275,5.95749,0.001
-2.40016,0.986403,0.00263518,7,255,0,5.32037,0.499078,0.869233,1.73415,-0.577553,-3.52241,-0.369563,1.64763,-2.00026,0.324271,0.334187,0.454388,0.384768,0.558334,0.644987,1.00008,5.97383,5.79177,5.43252,5.31808,5.14733,5.96913,5.98567,0.001
-2.30697,0.651687,0.00263518,8,395,0,7.30066,0.500637,0.867732,1.73122,-0.577616,-3.52106,-0.367408,1.64639,-1.99215,0.324853,0.333532,0.452393,0.386493,0.557625,0.64613,0.999594,5.90538,5.16636,5.54671,5.82792,5.81595,5.54273,5.90634,0.001
-4.59352,0.929511,0.00263518,10,1023,0,7.71879,0.502742,0.870924,1.71392,-0.584941,-3.49776,-0.363794,1.63821,-2.11409,0.323154,0.33308,0.452928,0.385839,0.556419,0.645461,0.998079,5.15561,4.48418,5.90664,5.98503,5.79768,5.95067,4.14383,0.001
-4.52691,0.857364,0.00263518,10,1023,0,11.2603,0.49495,0.863171,1.76135,-0.564808,-3.56771,-0.377916,1.6664,-2.03652,0.325253,0.333215,0.45258,0.385175,0.55507,0.645309,0.999209,5.66193,4.70952,5.70479,5.70684,4.05373,5.98118,5.67589,0.001
-8.12687,0.969205,0.00263518,8,255,0,12.8869,0.491957,0.860852,1.76884,-0.564721,-3.56578,-0.373325,1.66119,-2.00856,0.3268,0.333869,0.451171,0.384028,0.557558,0.645946,0.999302,3.215,5.54133,3.65113,4.18858,5.85311,5.69976,5.74498,0.001
-4.77192,0.923152,0.00263518,8,511,0,10.6675,0.492751,0.862332,1.76917,-0.560189,-3.57361,-0.381863,1.66903,-2.00262,0.32582,0.33475,0.455224,0.384035,0.55707,0.645646,1.00029,5.04305,5.98671,4.20159,4.20022,5.98826,5.88255,5.94689,0.001
-3.04768,0.672979,0.00263518,10,1023,0,8.57468,0.497818,0.861881,1.74394,-0.565514,-3.53663,-0.374305,1.65277,-2.02756,0.32626,0.334701,0.453806,0.386714,0.557784,0.644533,0.999127,4.33987,5.98239,5.87732,5.6783,5.70951,5.77638,5.6077,0.001
-2.36044,0.999403,0.00263518,6,127,0,7.21971,0.497104,0.861996,1.74358,-0.564338,-3.53635,-0.375056,1.65299,-2.0314,0.325045,0.333479,0.452696,0.385862,0.557612,0.645173,0.998719,5.80842,5.09719,5.78548,5.98675,5.82346,5.98874,5.16864,0.001
-1.2819,0.994293,0.00263518,10,1023,0,3.22138,0.497007,0.864565,1.7467,-0.569201,-3.54142,-0.37384,1.65517,-2.08191,0.325419,0.334336,0.453969,0.385388,0.557257,0.645484,0.999401,5.51398,5.87402,5.78678,5.84436,5.96472,5.94405,5.80963,0.001
-2.34859,0.78855,0.00263518,10,1023,0,5.98245,0.498874,0.869758,1.73627,-0.584634,-3.52241,-0.3634,1.64516,-2.16338,0.325977,0.335287,0.454051,0.384959,0.55747,0.644902,0.999535,4.81513,5.87751,5.73147,5.52169,5.89491,5.94873,5.88048,0.001
-1.53979,0.974681,0.00263518,10,1023,0,5.68823,0.505485,0.878728,1.70053,-0.609491,-3.47042,-0.346114,1.6223,-2.10263,0.324737,0.334738,0.452442,0.385467,0.557456,0.644663,0.99884,5.9461,5.98584,5.59134,5.88354,5.90089,5.85227,5.31611,0.001
-5.1551,0.69502,0.00263518,10,1023,0,9.29919,0.49796,0.867038,1.74204,-0.572439,-3.5364,-0.373966,1.65468,-2.13458,0.324922,0.334931,0.455809,0.385057,0.55723,0.646882,0.99973,5.87491,5.98207,2.92403,5.61168,5.97029,4.5489,5.95224,0.001
-3.30093,0.983247,0.00263518,9,639,0,9.96349,0.500186,0.869914,1.72855,-0.577479,-3.51859,-0.370899,1.64788,-2.1122,0.323262,0.333624,0.454656,0.384947,0.557402,0.645935,0.999564,5.28993,5.2797,5.11452,5.50948,5.92223,5.70773,5.89376,0.001
-4.33731,0.956862,0.00263518,7,127,0,8.10133,0.499181,0.866183,1.73461,-0.579468,-3.51942,-0.363619,1.64292,-2.11447,0.326279,0.334417,0.451939,0.386149,0.557728,0.644122,0.998835,4.30668,5.9097,5.01743,5.96387,5.74979,5.42318,5.31032,0.001
-3.4969,0.992716,0.00263518,9,1023,0,7.0955,0.498802,0.868453,1.74708,-0.570297,-3.55146,-0.378114,1.6624,-2.12399,0.324076,0.333695,0.45503,0.385726,0.556514,0.644215,1.00113,5.92079,5.36234,4.54933,5.96888,5.8519,5.51821,5.35162,0.001
-3.31233,0.999216,0.00263518,10,1023,0,7.25647,0.501292,0.86799,1.73673,-0.574405,-3.53779,-0.372613,1.65569,-1.98389,0.324544,0.333187,0.453016,0.387391,0.555956,0.645755,1.00017,5.98391,4.66352,5.9386,4.9151,5.40495,5.82674,5.97404,0.001
-2.55063,0.973462,0.00263518,10,1023,0,5.93438,0.496484,0.866462,1.75215,-0.570231,-3.55077,-0.374276,1.65878,-2.06921,0.324697,0.333261,0.452701,0.384796,0.557509,0.644719,1.00056,5.95699,4.78141,5.78918,5.35028,5.87745,5.88037,5.83364,0.001
-1.98975,0.982385,0.00263518,10,1023,0,5.73938,0.502875,0.879457,1.72452,-0.604752,-3.51043,-0.353588,1.64016,-2.30226,0.325284,0.335163,0.453852,0.384954,0.556832,0.645787,1.00116,5.63646,5.92827,5.85453,5.51685,5.9679,5.80777,5.31645,0.001
-2.80289,0.989601,0.00263518,9,511,0,4.052,0.502716,0.869904,1.71705,-0.584788,-3.49921,-0.361986,1.63691,-2.32515,0.324406,0.333533,0.452198,0.38656,0.557581,0.644575,0.998812,5.98808,5.16695,5.34456,5.7879,5.8408,5.80253,5.28354,0.001
-3.12946,0.99999,0.00263518,10,1023,0,4.74037,0.5075,0.879165,1.69425,-0.602399,-3.47027,-0.354158,1.62662,-2.1978,0.322579,0.333498,0.45346,0.386194,0.557524,0.644573,0.999606,4.2481,5.12147,5.9808,5.95288,5.87048,5.80146,5.91121,0.001
-5.30071,0.993555,0.00263518,10,1023,0,9.43642,0.50852,0.889355,1.69937,-0.626575,-3.47977,-0.341156,1.62767,-2.28443,0.323208,0.333602,0.451921,0.385104,0.55589,0.646284,1.00149,5.22388,5.25292,4.99097,5.65112,5.33126,5.38525,4.88037,0.001
-7.80511,0.931446,0.00263518,10,1023,0,11.0354,0.520731,0.908185,1.63971,-0.681809,-3.38904,-0.305656,1.5868,-2.20306,0.324763,0.337807,0.454936,0.386413,0.555486,0.645428,1.00105,5.93805,1.51101,4.70473,5.87011,4.78642,5.95934,5.43754,0.001
-5.13302,0.910357,0.00263518,9,687,0,10.9638,0.519888,0.905991,1.63612,-0.672793,-3.38523,-0.310412,1.58655,-2.21648,0.321895,0.334629,0.452039,0.385547,0.556021,0.645975,1.00028,2.73914,5.97147,5.15082,5.91705,5.47303,5.67706,5.95044,0.001
-4.44759,0.976944,0.00263518,10,1023,0,8.62203,0.516925,0.900094,1.64888,-0.6652,-3.39664,-0.313051,1.58951,-2.36088,0.324901,0.337359,0.454286,0.385908,0.556224,0.644781,0.999452,5.88462,2.75311,5.53466,5.98866,5.65794,5.90711,5.83884,0.001
-3.99866,0.99173,0.00263518,6,127,0,7.98018,0.517613,0.901067,1.64749,-0.663785,-3.39681,-0.313206,1.58933,-2.36444,0.323251,0.334756,0.450905,0.385979,0.557386,0.644932,1.00055,5.27702,5.98709,3.03983,5.98742,5.92783,5.95673,5.83795,0.001
-1.75219,0.999202,0.00263518,4,15,0,5.12862,0.517738,0.900913,1.64739,-0.663907,-3.3963,-0.313499,1.58934,-2.36446,0.32377,0.335593,0.452059,0.386165,0.557372,0.644774,1.00055,5.76153,5.68636,5.17646,5.96028,5.93272,5.90436,5.8386,0.001
-2.70184,0.97759,0.00263518,10,1023,0,8.68298,0.515838,0.895987,1.65118,-0.653172,-3.40251,-0.3206,1.59396,-2.59753,0.323711,0.336072,0.45381,0.385997,0.556165,0.645875,0.998722,5.72004,5.19822,5.8754,5.98629,5.60826,5.75094,5.17174,0.001
-1.15508,0.834522,0.00263518,10,1023,0,9.66211,0.515143,0.894382,1.65915,-0.644608,-3.41716,-0.327016,1.60105,-2.60047,0.323083,0.334968,0.453062,0.386335,0.557002,0.645092,1.00002,5.06246,5.9771,5.95208,5.90534,5.98822,5.98447,5.98865,0.001
-4.50427,0.734084,0.00263518,8,255,0,5.7467,0.513922,0.892583,1.65841,-0.645949,-3.40747,-0.322508,1.59393,-2.5899,0.324135,0.335504,0.452102,0.385869,0.558018,0.642917,0.999207,5.94105,5.75107,5.23045,5.98721,5.50755,3.41697,5.67435,0.001
-2.52342,0.80547,0.00263518,10,1023,0,7.80903,0.511174,0.892569,1.67874,-0.643183,-3.43896,-0.326823,1.60736,-2.63918,0.325068,0.336249,0.453269,0.385216,0.557408,0.646403,1.00054,5.79428,4.96109,5.98676,5.73672,5.91998,5.24786,5.8444,0.001
